fight_id,fighter_id,fighter,kd,sub_att,rev,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_seconds
08cbd4c521831adf,a3be148af5c7b088,Piotr Hallmann,0,0,0,29.0,51.0,99.0,127.0,2.0,3.0,16.0,32.0,7.0,12.0,6.0,7.0,14.0,24.0,9.0,19.0,6.0,8.0,288.0
08cbd4c521831adf,31d7446b184e3305,Magomed Mustafaev,0,0,0,18.0,41.0,23.0,47.0,0.0,3.0,13.0,35.0,2.0,3.0,3.0,3.0,12.0,28.0,6.0,13.0,0.0,0.0,87.0
8741e6a3a5a22a7f,c9cf753cfdf77fc2,Marcin Tybura,0,0,0,40.0,103.0,61.0,133.0,1.0,1.0,12.0,70.0,19.0,24.0,9.0,9.0,39.0,102.0,0.0,0.0,1.0,1.0,295.0
8741e6a3a5a22a7f,1788eee370f077b7,Blagoy Ivanov,0,0,0,34.0,113.0,34.0,113.0,0.0,0.0,24.0,98.0,10.0,15.0,0.0,0.0,34.0,112.0,0.0,1.0,0.0,0.0,0.0
819f51ef9d945a46,7026eca45f65377b,Jared Gordon,0,0,0,44.0,69.0,241.0,282.0,3.0,6.0,35.0,58.0,6.0,8.0,3.0,3.0,19.0,35.0,2.0,3.0,23.0,31.0,622.0
819f51ef9d945a46,bebb4ae55ac2bf6f,Chris Fishgold,0,1,1,20.0,58.0,27.0,65.0,0.0,1.0,13.0,49.0,5.0,7.0,2.0,2.0,16.0,52.0,4.0,6.0,0.0,0.0,43.0
da7d7b4f20cd2af5,5f99b2bafb10305f,Daron Cruickshank,0,0,0,6.0,19.0,6.0,19.0,0.0,0.0,3.0,15.0,3.0,4.0,0.0,0.0,5.0,18.0,1.0,1.0,0.0,0.0,3.0
da7d7b4f20cd2af5,8f6a18831a120817,James Krause,0,1,0,10.0,15.0,10.0,15.0,1.0,1.0,5.0,10.0,3.0,3.0,2.0,2.0,9.0,14.0,1.0,1.0,0.0,0.0,10.0
fc2badbeebf85ebf,501b07aec9b8fc2d,Sam Stout,1,1,0,70.0,181.0,76.0,187.0,0.0,1.0,40.0,147.0,13.0,16.0,17.0,18.0,59.0,166.0,4.0,8.0,7.0,7.0,48.0
fc2badbeebf85ebf,18968f97ad34f15c,Jeremy Stephens,1,0,0,55.0,119.0,64.0,128.0,3.0,5.0,41.0,103.0,7.0,8.0,7.0,8.0,47.0,110.0,5.0,6.0,3.0,3.0,71.0
681cd3cc6299d652,d2cd7a69cc55e7ed,Austin Hubbard,0,0,0,88.0,206.0,99.0,220.0,3.0,7.0,55.0,162.0,22.0,29.0,11.0,15.0,85.0,203.0,3.0,3.0,0.0,0.0,48.0
681cd3cc6299d652,b4c57a8c2b773e82,Michal Figlak,0,0,0,92.0,210.0,100.0,218.0,0.0,3.0,60.0,173.0,16.0,19.0,16.0,18.0,88.0,204.0,4.0,6.0,0.0,0.0,97.0
44adac5d05f7e883,9fa3bd637edd9aa2,Patrick Cote,0,1,0,22.0,37.0,35.0,50.0,2.0,2.0,19.0,31.0,0.0,1.0,3.0,5.0,19.0,33.0,2.0,3.0,1.0,1.0,100.0
44adac5d05f7e883,4130a743d9d22163,Alan Belcher,0,1,1,27.0,51.0,44.0,68.0,1.0,1.0,9.0,30.0,13.0,15.0,5.0,6.0,22.0,43.0,3.0,6.0,2.0,2.0,148.0
df146b0592259e5d,7d420039bbfe7c1a,Aoriqileng,1,0,0,44.0,66.0,120.0,159.0,2.0,4.0,24.0,41.0,8.0,11.0,12.0,14.0,28.0,45.0,1.0,3.0,15.0,18.0,339.0
df146b0592259e5d,f6bcbd91b114ff58,Johnny Munoz,0,3,0,7.0,36.0,31.0,73.0,4.0,11.0,5.0,30.0,2.0,3.0,0.0,3.0,7.0,33.0,0.0,3.0,0.0,0.0,270.0
e9ffcf05270a320a,f72465a784c1b084,Jessica Eye,0,0,0,52.0,199.0,63.0,210.0,0.0,0.0,29.0,164.0,8.0,16.0,15.0,19.0,47.0,191.0,5.0,8.0,0.0,0.0,3.0
e9ffcf05270a320a,673ea7dcc786b1b3,Bethe Correia,0,0,0,49.0,150.0,69.0,170.0,0.0,3.0,32.0,119.0,4.0,9.0,13.0,22.0,44.0,144.0,5.0,6.0,0.0,0.0,60.0
0b2ae6c368369d1b,3d6749c4267da18f,Joanna Jedrzejczyk,0,0,0,62.0,166.0,81.0,185.0,0.0,0.0,21.0,113.0,27.0,38.0,14.0,15.0,40.0,134.0,22.0,32.0,0.0,0.0,135.0
0b2ae6c368369d1b,31ef8b67e13495b3,Tecia Pennington,0,0,0,33.0,78.0,54.0,100.0,0.0,10.0,11.0,44.0,2.0,2.0,20.0,32.0,29.0,73.0,4.0,5.0,0.0,0.0,284.0
11141cf97c6156b6,8f2939f5fd9cca1e,TJ Waldburger,0,2,0,4.0,7.0,8.0,11.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,194.0
11141cf97c6156b6,c0c36a5b3d5bbdd5,Mike Stumpf,0,1,0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,24.0
b951f2d4080ef172,48e093ea1f43a053,Takeya Mizugaki,0,0,0,152.0,402.0,155.0,405.0,3.0,8.0,117.0,358.0,34.0,43.0,1.0,1.0,142.0,388.0,9.0,12.0,1.0,2.0,125.0
b951f2d4080ef172,80dbeb1dd5b53e64,Nam Phan,0,0,0,100.0,287.0,104.0,291.0,0.0,0.0,77.0,258.0,23.0,29.0,0.0,0.0,100.0,287.0,0.0,0.0,0.0,0.0,0.0
6708f3a32861038a,5da33b8fbfa5ee95,William Knight,0,0,0,21.0,68.0,32.0,79.0,3.0,9.0,9.0,39.0,5.0,13.0,7.0,16.0,16.0,63.0,5.0,5.0,0.0,0.0,157.0
6708f3a32861038a,950d0ef5c17157c5,Maxim Grishin,0,0,0,69.0,89.0,88.0,112.0,0.0,0.0,16.0,32.0,21.0,24.0,32.0,33.0,62.0,81.0,3.0,4.0,4.0,4.0,147.0
5dc4552c9288441a,7be63795363029e8,Cody McKenzie,0,1,0,15.0,43.0,31.0,59.0,0.0,0.0,10.0,35.0,2.0,3.0,3.0,5.0,12.0,40.0,3.0,3.0,0.0,0.0,32.0
5dc4552c9288441a,d403b1a6f278c95e,Vagner Rocha,0,4,0,18.0,48.0,53.0,84.0,2.0,2.0,14.0,39.0,1.0,4.0,3.0,5.0,9.0,35.0,0.0,0.0,9.0,13.0,338.0
a8a4c9f98ff73839,fd406a32a6fb3a29,Chris Duncan,0,0,0,85.0,206.0,87.0,209.0,2.0,4.0,54.0,161.0,23.0,30.0,8.0,15.0,82.0,200.0,3.0,6.0,0.0,0.0,48.0
a8a4c9f98ff73839,c739c2995a275314,Yanal Ashmouz,0,0,0,35.0,98.0,36.0,100.0,0.0,1.0,15.0,68.0,8.0,14.0,12.0,16.0,34.0,96.0,1.0,2.0,0.0,0.0,0.0
1645ed92dcdc5c03,bf7ad5628363eec9,Cody Stamann,0,0,0,94.0,160.0,124.0,194.0,8.0,12.0,74.0,135.0,14.0,18.0,6.0,7.0,49.0,91.0,9.0,19.0,36.0,50.0,409.0
1645ed92dcdc5c03,ba5e253af86db1a8,Terrion Ware,0,0,0,60.0,152.0,78.0,177.0,0.0,1.0,41.0,127.0,12.0,16.0,7.0,9.0,53.0,135.0,5.0,13.0,2.0,4.0,16.0
a1afc16e21d1a807,c814b4c899793af6,Rafael Fiziev,0,0,0,62.0,113.0,87.0,141.0,4.0,4.0,31.0,72.0,25.0,34.0,6.0,7.0,52.0,96.0,5.0,7.0,5.0,10.0,103.0
a1afc16e21d1a807,e4a47b07044ddd72,Ignacio Bahamondes,0,0,0,50.0,147.0,62.0,165.0,0.0,2.0,23.0,108.0,13.0,17.0,14.0,22.0,47.0,139.0,3.0,8.0,0.0,0.0,73.0
fe0f1b418e6d3ecb,3fa97913cfd205d3,Alessandro Costa,1,0,0,46.0,86.0,60.0,104.0,0.0,2.0,32.0,66.0,2.0,5.0,12.0,15.0,25.0,55.0,1.0,3.0,20.0,28.0,43.0
fe0f1b418e6d3ecb,34b96d52db1d26e6,Kevin Borjas,0,0,0,18.0,56.0,18.0,56.0,0.0,2.0,12.0,45.0,5.0,10.0,1.0,1.0,18.0,55.0,0.0,1.0,0.0,0.0,0.0
8d556e2826924946,c23e3d4875340d8d,Zhang Tiequan,0,0,0,40.0,93.0,46.0,102.0,2.0,2.0,33.0,81.0,2.0,3.0,5.0,9.0,40.0,93.0,0.0,0.0,0.0,0.0,75.0
8d556e2826924946,53ec9cb470e1a4ea,Jon Tuck,0,2,1,36.0,82.0,91.0,145.0,0.0,0.0,24.0,66.0,10.0,14.0,2.0,2.0,35.0,81.0,1.0,1.0,0.0,0.0,402.0
c9721146eba68c2a,75e5fec9f72910ef,Gleison Tibau,0,1,0,7.0,10.0,22.0,26.0,2.0,3.0,5.0,8.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,202.0
c9721146eba68c2a,7d21de9c6d7c98b2,Rich Clementi,0,0,0,1.0,9.0,2.0,10.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,19.0
b84c447bb74febe2,329e403448756217,Nathaniel Wood,0,0,0,50.0,72.0,70.0,94.0,2.0,7.0,37.0,57.0,6.0,7.0,7.0,8.0,36.0,56.0,5.0,6.0,9.0,10.0,164.0
b84c447bb74febe2,8d11d9c13e2ccdf7,Muhammad Naimov,0,0,1,48.0,81.0,100.0,140.0,4.0,9.0,31.0,60.0,10.0,13.0,7.0,8.0,24.0,48.0,11.0,14.0,13.0,19.0,402.0
380242601a2c5991,d549cefc7c54ab78,Reinier de Ridder,1,0,0,22.0,32.0,91.0,104.0,0.0,3.0,9.0,18.0,13.0,14.0,0.0,0.0,7.0,15.0,15.0,17.0,0.0,0.0,129.0
380242601a2c5991,35673bf5204524ee,Bo Nickal,0,0,0,8.0,21.0,24.0,40.0,1.0,1.0,2.0,13.0,4.0,5.0,2.0,3.0,3.0,14.0,5.0,7.0,0.0,0.0,144.0
14a59abb3160ddaa,e9213f53ddeca978,Dhiego Lima,0,0,0,5.0,10.0,5.0,10.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
14a59abb3160ddaa,8cad40a75e5c97f5,Eddie Gordon,1,0,0,22.0,42.0,22.0,42.0,0.0,0.0,22.0,42.0,0.0,0.0,0.0,0.0,6.0,19.0,1.0,2.0,15.0,21.0,19.0
73fd4982ef7aae44,78114b7199cef90c,Urijah Faber,1,1,1,36.0,61.0,44.0,69.0,1.0,1.0,31.0,54.0,3.0,5.0,2.0,2.0,17.0,36.0,1.0,1.0,18.0,24.0,141.0
73fd4982ef7aae44,b26d3e3746fb4024,Brian Bowles,0,0,0,13.0,68.0,14.0,69.0,0.0,0.0,7.0,61.0,5.0,6.0,1.0,1.0,12.0,66.0,1.0,2.0,0.0,0.0,0.0
7aaa810540132a4b,e4277e87a789d687,Dustin Jacoby,1,0,0,17.0,29.0,17.0,30.0,0.0,0.0,16.0,28.0,0.0,0.0,1.0,1.0,11.0,21.0,6.0,8.0,0.0,0.0,30.0
7aaa810540132a4b,0abcf6bc47191219,Bruno Lopes,0,0,0,3.0,9.0,5.0,12.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0
913d8a35095591d5,c96d9178c9ed9e62,Tim Elliott,0,0,0,28.0,57.0,153.0,237.0,6.0,7.0,22.0,48.0,4.0,6.0,2.0,3.0,6.0,21.0,4.0,4.0,18.0,32.0,673.0
913d8a35095591d5,dc7927cd622676a7,Victor Altamirano,0,0,0,19.0,39.0,102.0,142.0,1.0,1.0,10.0,28.0,6.0,8.0,3.0,3.0,15.0,31.0,4.0,8.0,0.0,0.0,64.0
69c06be4f87ccdab,80fa8218c99f9c58,Amanda Nunes,1,0,0,17.0,35.0,17.0,36.0,0.0,1.0,8.0,23.0,6.0,9.0,3.0,3.0,11.0,27.0,3.0,4.0,3.0,4.0,5.0
69c06be4f87ccdab,634e2fb70bde3fd5,Holly Holm,0,0,0,11.0,14.0,14.0,17.0,0.0,0.0,3.0,4.0,0.0,1.0,8.0,9.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0
f2ce79565c0820dd,cbb682f5fcc44bfc,Anthony Pettis,0,1,2,69.0,133.0,86.0,153.0,0.0,0.0,54.0,111.0,10.0,12.0,5.0,10.0,46.0,102.0,20.0,27.0,3.0,4.0,109.0
f2ce79565c0820dd,8355922d564b152c,Nate Diaz,1,0,1,114.0,201.0,205.0,306.0,1.0,1.0,94.0,172.0,16.0,23.0,4.0,6.0,51.0,109.0,43.0,63.0,20.0,29.0,359.0
15ce105716441c54,98c23cb6da5b3352,Aleksei Oleinik,0,0,0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
15ce105716441c54,03f982ca3735070c,Walt Harris,1,0,0,4.0,7.0,4.0,7.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,1.0
3caa22209cb559b7,a36556bb1565e32d,Joe Proctor,0,3,0,67.0,175.0,69.0,177.0,0.0,0.0,42.0,143.0,14.0,17.0,11.0,15.0,55.0,157.0,12.0,18.0,0.0,0.0,29.0
3caa22209cb559b7,e56daf7725a0b5ab,Justin Edwards,0,0,0,63.0,171.0,71.0,179.0,2.0,3.0,47.0,139.0,12.0,22.0,4.0,10.0,43.0,141.0,20.0,30.0,0.0,0.0,130.0
40e2a7b65794ac05,4798e823ada58fe9,Veronica Hardy,0,0,0,46.0,103.0,61.0,119.0,0.0,0.0,16.0,61.0,16.0,26.0,14.0,16.0,39.0,94.0,0.0,1.0,7.0,8.0,0.0
40e2a7b65794ac05,de594b35c45c2e9a,Eduarda Moura,0,0,0,26.0,76.0,41.0,96.0,3.0,4.0,22.0,71.0,4.0,5.0,0.0,0.0,19.0,68.0,2.0,2.0,5.0,6.0,253.0
90e46589a18064bc,399afbabc02376b5,Tom Aspinall,1,0,0,13.0,18.0,13.0,18.0,0.0,0.0,12.0,17.0,1.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,6.0,8.0,5.0
90e46589a18064bc,c9cf753cfdf77fc2,Marcin Tybura,0,0,0,4.0,15.0,4.0,15.0,0.0,0.0,2.0,13.0,2.0,2.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
9d72aaaf34e5b512,91ea901c458e95dd,Jared Rosholt,0,1,0,19.0,34.0,53.0,70.0,2.0,5.0,16.0,31.0,3.0,3.0,0.0,0.0,4.0,14.0,7.0,11.0,8.0,9.0,145.0
9d72aaaf34e5b512,cc900af167fbedfd,Timothy Johnson,0,0,0,26.0,57.0,86.0,126.0,3.0,4.0,20.0,50.0,6.0,7.0,0.0,0.0,10.0,30.0,14.0,24.0,2.0,3.0,525.0
bd06f1c2d7e6c4a0,c68c68efaa5ca6ef,Chidi Njokuani,0,0,0,44.0,65.0,47.0,68.0,0.0,0.0,13.0,25.0,28.0,37.0,3.0,3.0,19.0,35.0,25.0,30.0,0.0,0.0,100.0
bd06f1c2d7e6c4a0,d1c65d2cf2925ddd,Gregory Rodrigues,1,0,0,48.0,90.0,60.0,102.0,1.0,3.0,34.0,74.0,13.0,14.0,1.0,2.0,24.0,48.0,17.0,21.0,7.0,21.0,74.0
2a43df4cc047a28b,a3a542074109b347,Luana Pinheiro,0,0,0,17.0,60.0,25.0,77.0,1.0,7.0,11.0,51.0,3.0,6.0,3.0,3.0,15.0,54.0,2.0,6.0,0.0,0.0,4.0
2a43df4cc047a28b,f0feeb2192937424,Angela Hill,0,1,1,28.0,79.0,39.0,91.0,2.0,6.0,19.0,64.0,9.0,15.0,0.0,0.0,21.0,71.0,3.0,3.0,4.0,5.0,186.0
2361b51aa72e5551,f2688492b9a525a3,Frankie Edgar,0,0,0,27.0,77.0,27.0,77.0,0.0,1.0,12.0,59.0,10.0,13.0,5.0,5.0,27.0,76.0,0.0,1.0,0.0,0.0,0.0
2361b51aa72e5551,def8166ff24bd237,Brian Ortega,1,0,0,25.0,76.0,25.0,77.0,0.0,0.0,21.0,71.0,3.0,4.0,1.0,1.0,17.0,66.0,6.0,8.0,2.0,2.0,2.0
49d065270f57ad99,f7a7f7118d4b01b6,Lyoto Machida,1,0,0,5.0,10.0,5.0,10.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0
49d065270f57ad99,179f1948dc234f1f,Mark Munoz,0,0,0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
87b6c507a7684ec2,75a6a390fd5dca46,Juliana Lima,0,0,0,56.0,124.0,90.0,161.0,4.0,6.0,22.0,81.0,20.0,23.0,14.0,20.0,24.0,87.0,24.0,28.0,8.0,9.0,424.0
87b6c507a7684ec2,6fd953151d981979,JJ Aldrich,0,0,0,31.0,81.0,111.0,161.0,0.0,0.0,13.0,59.0,18.0,22.0,0.0,0.0,8.0,51.0,19.0,25.0,4.0,5.0,47.0
4047c2e259529179,b4880ef2f838d4e1,Silvana Gomez Juarez,1,0,0,10.0,18.0,10.0,18.0,0.0,0.0,9.0,16.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,7.0,12.0,71.0
4047c2e259529179,2c483cf443f38ece,Vanessa Demopoulos,0,2,0,4.0,12.0,4.0,12.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0
a4daf2f24acdcd43,3f7c14c7eca7195d,Roy Nelson,0,0,0,23.0,127.0,25.0,130.0,0.0,1.0,19.0,120.0,1.0,4.0,3.0,3.0,22.0,123.0,1.0,4.0,0.0,0.0,21.0
a4daf2f24acdcd43,d28dee5c705991df,Stipe Miocic,0,0,0,106.0,172.0,129.0,197.0,1.0,8.0,90.0,156.0,3.0,3.0,13.0,13.0,81.0,141.0,24.0,30.0,1.0,1.0,125.0
4403857f545ede75,3d6749c4267da18f,Joanna Jedrzejczyk,0,0,0,171.0,360.0,181.0,371.0,1.0,1.0,63.0,191.0,44.0,81.0,64.0,88.0,126.0,293.0,45.0,67.0,0.0,0.0,210.0
4403857f545ede75,d7c3816669784109,Karolina Kowalkiewicz,0,0,0,50.0,220.0,63.0,234.0,0.0,1.0,36.0,188.0,11.0,22.0,3.0,10.0,36.0,195.0,14.0,25.0,0.0,0.0,214.0
5c0e5d850d8e661f,6d1bffff14897645,Santiago Ponzinibbio,0,0,0,121.0,270.0,122.0,271.0,0.0,2.0,98.0,245.0,12.0,13.0,11.0,12.0,121.0,270.0,0.0,0.0,0.0,0.0,0.0
5c0e5d850d8e661f,82d4c957649faf9b,Miguel Baeza,0,0,0,104.0,249.0,104.0,249.0,0.0,0.0,36.0,166.0,24.0,34.0,44.0,49.0,104.0,249.0,0.0,0.0,0.0,0.0,0.0
f457d55f78d581f9,e14b5aa06eea9653,Abel Trujillo,0,0,0,35.0,80.0,57.0,102.0,3.0,3.0,29.0,72.0,6.0,8.0,0.0,0.0,25.0,63.0,4.0,7.0,6.0,10.0,245.0
f457d55f78d581f9,c07efc18b231f170,Jordan Rinaldi,0,1,0,18.0,58.0,43.0,84.0,2.0,7.0,14.0,49.0,2.0,5.0,2.0,4.0,16.0,54.0,1.0,3.0,1.0,1.0,232.0
93d5452726f5f364,b4537562f88ac582,Khalid Taha,0,0,0,33.0,123.0,66.0,158.0,0.0,1.0,9.0,82.0,12.0,25.0,12.0,16.0,30.0,117.0,3.0,5.0,0.0,1.0,0.0
93d5452726f5f364,2f6a993c7f547c13,Sergey Morozov,0,0,0,50.0,103.0,99.0,159.0,6.0,16.0,45.0,94.0,2.0,5.0,3.0,4.0,33.0,81.0,6.0,7.0,11.0,15.0,514.0
3740c8033e31c90d,578ef12674df1e6a,Irene Aldana,1,0,0,37.0,66.0,37.0,66.0,0.0,0.0,28.0,53.0,6.0,10.0,3.0,3.0,13.0,29.0,3.0,4.0,21.0,33.0,84.0
3740c8033e31c90d,3143bf892608139a,Yana Santos,0,0,0,24.0,49.0,30.0,58.0,0.0,0.0,8.0,28.0,9.0,12.0,7.0,9.0,18.0,41.0,6.0,8.0,0.0,0.0,11.0
1362ccc16713d404,902ec2cc48c8ae8a,Julian Erosa,0,2,0,61.0,108.0,107.0,159.0,2.0,3.0,31.0,71.0,28.0,34.0,2.0,3.0,36.0,73.0,22.0,31.0,3.0,4.0,279.0
1362ccc16713d404,aac6edb0d5e0b7e9,Marcin Wrzosek,0,0,0,52.0,119.0,124.0,204.0,3.0,12.0,39.0,99.0,4.0,5.0,9.0,15.0,34.0,92.0,13.0,21.0,5.0,6.0,281.0
88933cf1edd83034,5f99b2bafb10305f,Daron Cruickshank,0,0,0,42.0,103.0,54.0,116.0,6.0,12.0,28.0,79.0,6.0,14.0,8.0,10.0,29.0,86.0,2.0,4.0,11.0,13.0,175.0
88933cf1edd83034,6bf5a7d3e081ade2,Anthony Njokuani,0,0,0,40.0,91.0,44.0,95.0,0.0,1.0,10.0,49.0,10.0,18.0,20.0,24.0,38.0,88.0,2.0,3.0,0.0,0.0,0.0
5fa6543868367f4b,1b35af4d1529adf6,Stephanie Luciano,0,0,0,82.0,251.0,101.0,273.0,1.0,2.0,45.0,202.0,23.0,34.0,14.0,15.0,79.0,246.0,3.0,5.0,0.0,0.0,75.0
5fa6543868367f4b,e94085e821bd81de,Sam Hughes,0,1,0,76.0,152.0,146.0,233.0,3.0,8.0,43.0,113.0,15.0,20.0,18.0,19.0,69.0,144.0,3.0,4.0,4.0,4.0,261.0
de495aa2ec1f1e91,1f454354805b6f75,Anderson Silva,3,0,0,13.0,25.0,13.0,25.0,0.0,0.0,12.0,24.0,1.0,1.0,0.0,0.0,7.0,17.0,1.0,2.0,5.0,6.0,20.0
de495aa2ec1f1e91,fcffee71cff5530e,Forrest Griffin,0,0,0,3.0,42.0,4.0,43.0,0.0,0.0,1.0,35.0,0.0,2.0,2.0,5.0,3.0,40.0,0.0,2.0,0.0,0.0,0.0
dd617f6ab4916ec4,9560ff14eb3129f7,Giga Chikadze,0,0,0,65.0,141.0,65.0,141.0,0.0,0.0,25.0,83.0,22.0,38.0,18.0,20.0,65.0,139.0,0.0,2.0,0.0,0.0,0.0
dd617f6ab4916ec4,7aa3d6964eff4877,Alex Caceres,0,0,0,62.0,168.0,62.0,168.0,0.0,0.0,25.0,110.0,25.0,44.0,12.0,14.0,62.0,168.0,0.0,0.0,0.0,0.0,0.0
ad59540382d5b7f6,b1a3e0aca758b322,Derek Brunson,0,0,0,56.0,94.0,65.0,103.0,4.0,9.0,34.0,62.0,11.0,17.0,11.0,15.0,45.0,82.0,6.0,7.0,5.0,5.0,197.0
ad59540382d5b7f6,34f88592c0ab7a54,Elias Theodorou,0,0,0,65.0,170.0,87.0,194.0,0.0,1.0,16.0,88.0,27.0,34.0,22.0,48.0,53.0,150.0,12.0,20.0,0.0,0.0,9.0
7d4e49d8a6678157,07225ba28ae309b6,Charles Oliveira,1,2,0,30.0,47.0,33.0,52.0,0.0,1.0,18.0,32.0,11.0,13.0,1.0,2.0,20.0,34.0,8.0,10.0,2.0,3.0,39.0
7d4e49d8a6678157,9e8f6c728eb01124,Justin Gaethje,1,0,0,21.0,33.0,21.0,33.0,0.0,0.0,13.0,22.0,3.0,3.0,5.0,8.0,15.0,26.0,6.0,7.0,0.0,0.0,13.0
a693622ad8c0d672,9c442aaf149ea982,Shauna Bannon,0,2,0,52.0,104.0,64.0,117.0,0.0,0.0,16.0,37.0,24.0,46.0,12.0,21.0,49.0,99.0,3.0,5.0,0.0,0.0,59.0
a693622ad8c0d672,19f8a2f6eecd92ac,Puja Tomar,1,0,0,36.0,72.0,38.0,74.0,0.0,0.0,22.0,51.0,10.0,12.0,4.0,9.0,27.0,60.0,2.0,4.0,7.0,8.0,67.0
3fdb4c4b39218cf4,3329d692aea4dc28,Hamdy Abdelwahab,0,0,0,99.0,139.0,170.0,221.0,9.0,14.0,88.0,125.0,8.0,10.0,3.0,4.0,16.0,25.0,13.0,14.0,70.0,100.0,648.0
3fdb4c4b39218cf4,7a5e8c94a86f9895,Chris Barnett,0,0,0,18.0,35.0,28.0,46.0,0.0,0.0,7.0,21.0,4.0,4.0,7.0,10.0,14.0,30.0,3.0,4.0,1.0,1.0,0.0
54de03e04f571735,519e4fe37ce9ff75,Drew Dober,0,0,0,59.0,147.0,59.0,148.0,0.0,4.0,29.0,109.0,21.0,28.0,9.0,10.0,55.0,138.0,4.0,9.0,0.0,0.0,30.0
54de03e04f571735,52ef95b5860fb28c,Jean Silva,0,0,0,53.0,109.0,53.0,109.0,0.0,0.0,37.0,89.0,15.0,19.0,1.0,1.0,48.0,101.0,5.0,7.0,0.0,1.0,0.0
06713afc60301c0c,971dba22c622af12,Josefine Knutsson,0,0,1,124.0,244.0,145.0,271.0,0.0,0.0,68.0,173.0,31.0,43.0,25.0,28.0,109.0,220.0,12.0,19.0,3.0,5.0,43.0
06713afc60301c0c,abb68e3c7ca128f2,Julia Polastri,0,1,0,64.0,122.0,86.0,152.0,3.0,3.0,38.0,83.0,19.0,29.0,7.0,10.0,43.0,91.0,3.0,6.0,18.0,25.0,274.0
79dfbbdd14fbbd11,47b63240018d5d86,Rose Namajunas,1,0,0,25.0,86.0,46.0,118.0,2.0,4.0,22.0,75.0,3.0,10.0,0.0,1.0,23.0,83.0,1.0,1.0,1.0,2.0,393.0
79dfbbdd14fbbd11,f29a6350c69f4a33,Miranda Maverick,0,1,1,25.0,74.0,52.0,108.0,0.0,2.0,14.0,61.0,5.0,6.0,6.0,7.0,25.0,73.0,0.0,1.0,0.0,0.0,108.0
657fd7ab7bdf9f15,4e0692ad070976e4,Lyman Good,0,0,0,75.0,165.0,89.0,182.0,1.0,1.0,57.0,146.0,15.0,16.0,3.0,3.0,54.0,140.0,20.0,24.0,1.0,1.0,36.0
657fd7ab7bdf9f15,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,0,0,0,83.0,219.0,84.0,220.0,1.0,7.0,56.0,181.0,13.0,22.0,14.0,16.0,67.0,198.0,16.0,21.0,0.0,0.0,71.0
49bd9a2f1fbebd1f,8c1ca54b5089d199,Maheshate,0,0,0,32.0,109.0,33.0,110.0,0.0,2.0,26.0,100.0,1.0,3.0,5.0,6.0,29.0,99.0,3.0,10.0,0.0,0.0,0.0
49bd9a2f1fbebd1f,19c591115a58982c,Viacheslav Borshchev,3,0,0,85.0,148.0,85.0,148.0,0.0,0.0,40.0,99.0,17.0,19.0,28.0,30.0,69.0,118.0,11.0,18.0,5.0,12.0,9.0
8a85dffa80e6c7bd,39d91e95949de3d9,Felicia Spencer,0,0,0,40.0,64.0,68.0,98.0,1.0,2.0,38.0,61.0,1.0,1.0,1.0,2.0,9.0,24.0,1.0,1.0,30.0,39.0,140.0
8a85dffa80e6c7bd,862b0b3375aa4b6e,Zarah Fairn,0,0,0,13.0,28.0,14.0,29.0,0.0,0.0,12.0,27.0,1.0,1.0,0.0,0.0,12.0,26.0,1.0,2.0,0.0,0.0,0.0
