fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio
Donald Cerrone,1d00756835ca67c9,2022-07-02,Welterweight,0.4,10,-2,10.500000000000002,0.36,0.08,6.8,0.06000000000000001,9.34,0.74,0.42000000000000004,0.02,0.7815821736688652,0.09568504449196594,0.02273278183916891,0.48920579864625086,0.2749070549500524,0.1358871464036967
Dong Hyun Kim,9bcf8603ceb25680,2017-06-17,Welterweight,0.7,10,-1,2.717865701517268,0.5760667959494757,0.2004315170969949,34.529950738916256,0.06000000000000001,1.1808362073956171,0.559500671742051,0.9775288223795997,0.03826220776204995,0.31765217006063684,0.256839447102605,0.4255083828367582,0.7432622756936258,0.21487926557720605,0.04185845872916811
Dong Hyun Ma,98a6b2361045898f,2019-12-21,Lightweight,0.375,8,-3,5.456435209362739,0.2609889214727924,0.1255050505050505,12.27741935483871,0.025,4.485084606560523,0.6822091886608017,0.28914141414141414,0.0,0.7477084269698807,0.12683369757224386,0.12545787545787546,0.523417915411809,0.16615761222163067,0.31042447236656023
DongHun Choi,3be16d817b36098b,2024-11-23,Flyweight,1.0,1,1,2.4,0.0,0.0,0.2,0.2,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333
Dongi Yang,aed06011bf62237b,2015-11-28,Middleweight,0.4,5,1,7.8730753564154785,0.6644399185336048,0.2644399185336049,23.919999999999998,0.0644399185336049,5.67551934826884,0.4,1.7975560081466395,0.048879837067209775,0.6789890395359596,0.05222937795807978,0.2687815825059606,0.7074506690153376,0.14251268638126757,0.1500366446033949
Donnie Chappell,8788beb528894f33,1997-07-27,Lightweight,0.0,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny Walker,e6147d5ab3685899,2011-09-17,Bantamweight,0.0,2,-2,2.5603174603174605,0.0,0.0,30.0,0.0,2.163492063492064,0.15873015873015872,0.2380952380952381,0.15873015873015872,0.9193548387096775,0.03225806451612903,0.04838709677419355,0.7258064516129032,0.06451612903225806,0.20967741935483872
Dooho Choi,e93b04e308913c2e,2024-12-07,Featherweight,0.6666666666666666,9,3,6.998927779544837,0.25476007185014116,0.12825250192455737,16.906054557551563,0.08888888888888889,5.226835935519262,0.7681726616051961,1.0039191824203786,0.06666666666666667,0.714400537733871,0.07547834881168215,0.21012111345444678,0.7458588325254992,0.14045078378411713,0.11369038369038369
Dorian Price,ee4b670e159f4a33,2007-12-08,Welterweight,0.0,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug Evans,d3de4a24f7eefac8,2007-12-29,Lightweight,0.0,2,-2,3.036106750392465,0.5470957613814756,0.44709576138147566,19.754788069073783,0.0,1.4593406593406595,1.3767660910518054,0.2,0.04709576138147566,0.5181818181818182,0.4318181818181818,0.05,0.6181818181818182,0.2590909090909091,0.12272727272727274
Douglas Silva de Andrade,3a314d9fa7c6825d,2024-06-15,Bantamweight,0.5,10,-1,8.760000000000002,0.24000000000000005,0.1,9.76,0.08,8.059999999999999,0.54,0.16,0.04,0.8884970768535074,0.07062643546588113,0.0408764876806114,0.47394816276513074,0.26827647009918426,0.2577753671356849
Drako Rodriguez,dc3b9cf7641b7ab6,2021-08-07,Bantamweight,0.0,2,-2,6.6,0.5,0.3,7.4,0.0,5.7,0.8,0.1,0.0,0.8090909090909091,0.18181818181818182,0.00909090909090909,0.6818181818181819,0.06363636363636363,0.2545454545454545
Drew Fickett,d814f5192e58fb2f,2007-04-05,Welterweight,0.5714285714285714,7,1,3.6062875140024033,0.41176398684741283,0.14795682626605872,16.63483040674831,0.011413353623739774,1.3804562473543691,1.1193735419478181,1.1064577247002165,0.15936321358057892,0.38719043771561956,0.384076539314891,0.22873302296948944,0.468611784421103,0.34637417225620837,0.18501404332268861
Drew McFedries,1fd4fbdcc67de844,2009-09-19,Middleweight,0.4444444444444444,9,-1,2.4,0.044444444444444446,0.044444444444444446,1.3777777777777778,0.13333333333333336,1.2666666666666668,0.5777777777777778,0.5555555555555556,0.022222222222222223,0.5568412452700379,0.17527376447655085,0.2678849902534113,0.8272617819057448,0.07043056988877422,0.10230764820548102
Duane Ludwig,84ac950d4c1722dd,2012-09-29,Welterweight,0.4444444444444444,9,-3,6.600218400218401,0.13333333333333336,0.022222222222222223,8.35113295113295,0.022222222222222223,4.596560196560196,1.697133497133497,0.30652470652470654,0.0,0.7052473902948369,0.2459433071517443,0.04880930255341894,0.7273849035125433,0.21508502088179401,0.057530075605662714
Duda Santana,d6ead04919a894b1,2019-06-01,Women's Bantamweight,0.0,1,-1,8.4,1.0,0.6,31.2,0.0,8.0,0.0,0.4,0.0,0.9523809523809523,0.0,0.047619047619047616,0.8571428571428571,0.047619047619047616,0.09523809523809523
Dustin Hazelett,a149d6bc670cdb60,2010-12-11,Lightweight,0.5,10,-3,2.3193694167104573,0.0763020794234667,0.03734104046242774,6.241965317919075,0.0,1.5500608062457775,0.24514676075369715,0.5241618497109827,0.2963020794234667,0.7226673326673326,0.0846053946053946,0.09272727272727274,0.6157242757242758,0.22745754245754246,0.05681818181818181
Dustin Kimura,fe91d254db77a7fc,2014-12-13,Bantamweight,0.4,5,-2,2.3197921823572614,0.22845360824742267,0.07422680412371133,5.751231401137012,0.0,1.8944449582460627,0.21755134238228652,0.20779588172891222,0.238311345646438,0.7483095238095239,0.13204761904761905,0.11964285714285713,0.6162142857142857,0.2957857142857143,0.088
Dustin Neace,e503aa5c252a1b4d,2011-12-03,Featherweight,0.0,1,-1,3.6,0.2,0.0,11.0,0.0,3.0,0.0,0.6,0.2,0.8333333333333334,0.0,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.2222222222222222
Dustin Ortiz,f53c1f4ceeed8c08,2019-01-19,Flyweight,0.5,10,-1,4.670392568719507,1.0034113964517402,0.3609752759976312,27.53992711719902,0.04,2.3179634847241255,1.0564161725776264,1.2960129114177552,0.009302325581395349,0.5265165201336192,0.19678558554700315,0.2766978943193777,0.6151639600520674,0.2323666703717855,0.15246936957614707
Dustin Pague,55f80a8aeffcdb33,2013-10-19,Bantamweight,0.16666666666666666,6,-4,2.579904536854715,0.23603533793584022,0.10249106744783328,20.118107264997885,0.0,1.7149147700455496,0.3918948023195928,0.47309496448957283,0.22569435286877781,0.5738071774657141,0.1699638663053297,0.2562289562289562,0.541927404122526,0.2163833456516383,0.24168925022583557
Dwayne Cason,31c01fbc2586a5eb,1997-10-17,Heavyweight,0.5,2,1,1.1,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Dwight Grant,8be158ca1e5ea6a0,2022-07-16,Middleweight,0.375,8,-3,7.175,0.1,0.1,3.3249999999999997,0.07500000000000001,6.050000000000001,0.375,0.75,0.0,0.8068638829438004,0.060683845825126446,0.13245227123107306,0.6498048393315796,0.15443511406129645,0.19576004660712398
Dylan Andrews,00debc804e2b1cd4,2015-05-09,Middleweight,0.4,5,-3,3.2271653198020425,0.5501246632838439,0.2758930025684395,13.849980580091463,0.11843137254901963,1.7697751049301509,0.7456042097350123,0.711786005136879,0.03921568627450981,0.658,0.16599999999999998,0.176,0.49230769230769234,0.22415384615384615,0.2835384615384615
