fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio,win
Umar Nurmagomedov,2b6fc1c02736833d,2025-01-17,Bantamweight,1.0,6,6,7.915928096064365,1.0858593435498587,0.47988296303535644,38.86666666666667,0.03333333333333333,5.650798984965892,0.43097534833869244,1.8341537627597813,0.06666666666666667,0.6211178645632427,0.08969765684051399,0.28918447859624336,0.6428897925536582,0.21547792690649833,0.14163228053984359,False
Gregory Rodrigues,d1c65d2cf2925ddd,2023-01-20,Middleweight,0.8,5,2,11.879999999999999,0.6,0.31999999999999995,20.2,0.16,9.52,1.24,1.1199999999999999,0.08,0.7798057251069441,0.11443697197188736,0.10575730292116847,0.7708732742693014,0.1935585351665487,0.035568190564149935,False
Derrick Lewis,d3df1add9d9a7efb,2021-08-06,Heavyweight,0.7619047619047619,21,4,4.942857142857143,0.24761904761904763,0.06666666666666667,13.638095238095238,0.06666666666666667,1.8952380952380952,0.9142857142857143,2.1333333333333337,0.0,0.4536627313183577,0.1977199544782777,0.3486173142033645,0.7535197894588203,0.18495028754626913,0.0615299229949107,False
Ciryl Gane,787bb1f087ccff8a,2021-08-06,Heavyweight,1.0,6,6,15.666666666666666,0.7666666666666666,0.16666666666666666,16.033333333333335,0.06666666666666667,14.133333333333333,1.3,0.23333333333333336,0.06666666666666667,0.897557109439901,0.08806698753631005,0.014375903023789152,0.42345675889830653,0.28286036497607464,0.29368287612561883,True
David Zawada,3bb2dc8e87b10a46,2021-01-15,Welterweight,0.3333333333333333,3,1,7.199999999999999,0.6,0.13333333333333333,14.0,0.06666666666666667,5.533333333333332,1.3333333333333333,0.3333333333333333,0.4666666666666666,0.8028227480282274,0.14667220146672202,0.050505050505050504,0.44956413449564137,0.35443475854434753,0.19600110696001108,False
Ramazan Emeev,abd5fb12437eda21,2021-01-15,Welterweight,0.8,5,1,6.528261007285397,1.4249857459613557,0.3539562876148242,46.48,0.04,4.011162496040545,1.7207222046246435,0.796376306620209,0.09853658536585366,0.6243453239641987,0.25966587556424214,0.11598880047155909,0.7382378581289653,0.1818241891200149,0.07993795275101989,True
Chris Curtis,5442f1bc4b47eaf3,2025-01-10,Middleweight,0.5555555555555556,9,-1,14.0,0.0,0.0,3.688888888888888,0.06666666666666668,12.622222222222222,1.1111111111111112,0.2666666666666667,0.0,0.8984484788884848,0.07104090607691164,0.030510615034603603,0.6069189206585303,0.28400589216827454,0.10907518717319527,False
Roman Kopylov,9d83f6da776ff7d6,2025-01-10,Middleweight,0.625,8,1,8.992485549132947,0.2300578034682081,0.1222543352601156,8.6,0.11445086705202313,8.28742774566474,0.425,0.2800578034682081,0.0,0.9137145051540666,0.04005926807473713,0.04622622677119628,0.6326875936150356,0.22020496592112482,0.14710744046383958,True
Ion Cutelaba,cd13728ae1151f46,2017-06-09,Light Heavyweight,0.3333333333333333,3,-1,10.533333333333333,0.6,0.39999999999999997,20.133333333333333,0.0,7.533333333333334,2.2666666666666666,0.7333333333333334,0.0,0.7176446109030379,0.19439242613399918,0.08796296296296297,0.6098626716604244,0.2536100707449022,0.13652725759467332,True
Henrique da Silva,b0bd0c5425668b8f,2017-06-09,Light Heavyweight,0.5,4,-2,8.15,0.15,0.05,24.25,0.0,3.65,2.75,1.75,0.05,0.5061377665544332,0.36977413019079686,0.12408810325476992,0.47799172278338947,0.39578072390572394,0.12622755331088664,False
Jordan Wright,c878270af633eb11,2021-05-14,Middleweight,0.5,2,-1,3.3,0.1,0.0,1.5,0.1,1.7000000000000002,1.4,0.2,0.0,0.47777777777777775,0.4555555555555556,0.06666666666666667,0.4722222222222222,0.5,0.027777777777777776,True
Jamie Pickett,830f60497fab345a,2021-05-14,Middleweight,0.0,1,-1,8.0,0.8,0.2,6.8,0.0,7.8,0.2,0.0,0.0,0.975,0.025,0.0,0.7,0.2,0.1,False
Artem Lobov,02f2a9702ba3d167,2016-08-19,Featherweight,0.0,2,-2,2.4954397394136807,0.0,0.0,50.10000000000001,0.0,2.2977198697068406,0.1,0.09771986970684039,0.0,0.7282608695652174,0.021739130434782608,0.25,0.6195652173913043,0.10869565217391304,0.2717391304347826,True
Khabib Nurmagomedov,032cc3922d871c7f,2017-12-29,Lightweight,1.0,8,8,6.71479338044777,1.3548105800889423,0.5607573722692997,51.95,0.04589136490250696,2.049417395622328,0.46304011951597646,4.2023358653094665,0.05916600334359664,0.35170111426586914,0.09309882335090475,0.5552000623832262,0.8125050413833947,0.1050150874410819,0.08247987117552336,True
Edson Barboza,64a50dad704d1d49,2017-12-29,Lightweight,0.7647058823529411,17,3,8.296635970682203,0.15196391655703817,0.08137568126292051,6.882352941176471,0.1049050930276264,7.837812441270437,0.16470588235294117,0.2941176470588236,0.011764705882352941,0.935655811014998,0.025745620761129275,0.038598568223872684,0.40815420243393785,0.27611324197573167,0.3157325555903305,False
Yana Santos,3143bf892608139a,2024-08-09,Women's Featherweight,0.4444444444444444,9,-3,8.629412991075675,0.2179516199616702,0.10912596013098524,39.24444444444445,0.0,5.011223080913768,3.0337933435215962,0.5843965666403096,0.01126126126126126,0.5316403442140534,0.3730576903684091,0.09530196541753762,0.2924210185514734,0.42104370523553686,0.2865352762129898,True
Chelsea Chandler,af9efbfd63d39734,2024-08-09,Women's Bantamweight,0.6666666666666666,3,1,6.748815165876778,0.2947867298578199,0.16145339652448656,38.333333333333336,0.0,4.037914691943128,0.69478672985782,2.0161137440758297,0.0,0.5932189407688501,0.14785788923719959,0.25892316999395043,0.757493262937909,0.20070945388549744,0.041797283176593515,False
Beneil Dariush,08af939f41b5a57b,2016-04-15,Lightweight,0.8571428571428571,7,5,5.074087263325367,0.4994039141747617,0.16398767137309514,24.88571428571429,0.028571428571428574,3.6512884021690093,0.7864741466570795,0.6363247144992791,0.12624028690974298,0.553978428978429,0.23206654456654455,0.21395502645502645,0.5977884615384615,0.3017796092796093,0.10043192918192918,False
Michael Chiesa,c58f51dedb310998,2016-04-15,Lightweight,0.75,8,2,3.8383306221685816,0.7864087561875777,0.32112784453656573,34.275,0.025,2.693255321754036,0.5266629934757132,0.6184123069388326,0.15,0.7054583676433588,0.122451122509664,0.1720905098469773,0.6853829012448549,0.20445333577860336,0.11016376297654173,True
Douglas Silva de Andrade,3a314d9fa7c6825d,2024-06-14,Catch Weight,0.5833333333333334,12,1,9.000000000000002,0.2166666666666667,0.09999999999999999,9.433333333333332,0.10000000000000002,8.25,0.55,0.19999999999999998,0.03333333333333333,0.8867817520787776,0.07158684436971575,0.041631403551506636,0.4866294043935444,0.24196353514913035,0.27140706045732527,False
Miles Johns,46e0d677f91bacc0,2024-06-14,Bantamweight,0.625,8,1,7.657005141388176,0.854241645244216,0.13856041131105398,26.6,0.05,7.08560411311054,0.427120822622108,0.14428020565552702,0.0,0.9099144271361959,0.06604956386155363,0.02403600900225056,0.7830354394943997,0.10781611811621637,0.10914844238938395,True
Terrance McKinney,809bd1a871491508,2023-01-20,Lightweight,0.75,4,1,3.05,0.2,0.15000000000000002,13.55,0.1,1.5499999999999998,0.4,1.1,0.1,0.42361111111111116,0.0763888888888889,0.5,0.8541666666666666,0.14583333333333331,0.0,False
Tyson Pedro,49e96ff8ab781589,2022-08-19,Light Heavyweight,0.5714285714285714,7,1,3.7714285714285714,0.2285714285714286,0.05714285714285715,13.571428571428571,0.08571428571428573,2.4285714285714284,0.9142857142857144,0.42857142857142855,0.1142857142857143,0.698912588113149,0.2105608276716271,0.09052658421522378,0.4796036906836346,0.2365849438079452,0.2838113655084202,True
Harry Hunsucker,f703250471acaf96,2022-08-19,Heavyweight,0.0,2,-2,0.7,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.1,1.0,0.0,0.0,0.45,0.1,0.45,False
Tanner Boser,04c8b08b16a5b99e,2021-06-04,Heavyweight,0.6,5,-1,10.040000000000001,0.0,0.0,0.27999999999999997,0.04,9.64,0.0,0.4,0.0,0.9448062015503875,0.0,0.055193798449612405,0.3490440073253608,0.16188530588529487,0.4890706867893444,False
Ilir Latifi,e9a3aeb207578eea,2021-06-04,Heavyweight,0.5384615384615384,13,-3,2.9635750535612706,0.5900885964304741,0.17554041327932182,18.169230769230772,0.06153846153846154,2.0693066921471805,0.3975849094258974,0.4966834519881924,0.04615384615384616,0.7028879453879454,0.10602952602952602,0.11415945165945167,0.6462462537462538,0.12469336219336219,0.15213730713730717,True
Billy Quarantillo,aa171d55d4b5208f,2024-03-22,Featherweight,0.6666666666666666,9,1,15.326495726495725,0.8158697158697158,0.1868098868098868,32.8,0.03504273504273504,9.9009702009702,3.0233079233079234,2.4022176022176023,0.1545622545622546,0.6021467249369918,0.1741977546587193,0.22365552040428888,0.712475155178741,0.2150629718785707,0.07246187294268819,False
Youssef Zalal,52c2ae6d2f2d2613,2024-03-22,Bantamweight,0.5714285714285714,7,1,7.3590895741484355,1.1444068945172545,0.3506094073831769,54.142857142857146,0.020703933747412008,5.92319244451009,0.6801993862630837,0.7556977433752614,0.19089859234058487,0.8390770390981939,0.08207627496235326,0.0788466859394529,0.5985456736345725,0.21976193746886477,0.18169238889656283,True
Neil Seery,49a74b9fb2e45fdf,2015-01-23,Flyweight,0.5,2,1,10.7,0.30000000000000004,0.2,14.3,0.1,8.3,0.8999999999999999,1.5,0.0,0.7861702127659574,0.08882978723404256,0.125,0.7861702127659574,0.10549645390070922,0.10833333333333334,True
Chris Beal,55f446032177b119,2015-01-23,Bantamweight,1.0,2,2,6.053846153846154,0.3692307692307692,0.2769230769230769,30.4,0.1,2.184615384615385,1.7461538461538462,2.123076923076923,0.0923076923076923,0.3771929824561403,0.3672514619883041,0.25555555555555554,0.8654970760233918,0.09707602339181287,0.03742690058479532,False
Claudio Puelles,d747eb273a40a920,2021-12-03,Lightweight,0.75,4,3,3.1616680532445924,0.8623336106489184,0.32483361064891847,36.15,0.0,2.1434588186356076,0.1,0.918209234608985,0.0875,0.5191222570532915,0.017241379310344827,0.4636363636363636,0.6062010188087774,0.3116869122257053,0.08211206896551723,True
Chris Gruetzemacher,feaf00f3373435d6,2021-12-03,Lightweight,0.5,6,1,13.766666666666667,0.03333333333333333,0.0,4.833333333333334,0.0,9.566666666666668,3.4333333333333336,0.7666666666666667,0.0,0.7435330232768497,0.16840247102956843,0.08806450569358178,0.5249099228125188,0.2118529109881606,0.2632371661993206,False
Diego Sanchez,82e7929bf6c2b689,2020-02-14,Welterweight,0.6,30,-1,6.003715724242011,0.9320466428564643,0.19798057099106747,29.293333333333333,0.04000000000000001,3.644180245600362,0.7082053439317509,1.6513301347098974,0.11618049396651348,0.569096121580942,0.12759804250578374,0.3033058359132743,0.6765292984490433,0.2290097076595456,0.09446099389141104,True
Michel Pereira,595db60957de51d3,2020-02-14,Welterweight,0.5,2,-1,3.8000000000000003,0.5,0.2,18.5,0.1,2.8,1.0,0.0,0.0,0.7760416666666667,0.22395833333333331,0.0,0.5364583333333333,0.43229166666666663,0.03125,False
Arnold Allen,040a74bb0a465c54,2020-01-24,Featherweight,1.0,6,6,8.355223880597014,0.5124378109452736,0.28955223880597014,26.866666666666674,0.06666666666666667,7.144278606965174,0.2930348258706468,0.917910447761194,0.09651741293532339,0.790780612309364,0.0499211079943899,0.15929827969624605,0.7276888752798242,0.20816823420157368,0.0641428905186021,True
Nik Lentz,6fb1ba67bef41b37,2020-01-24,Lightweight,0.6521739130434783,23,-1,7.30460651404055,1.2549907771334083,0.43078575130054736,33.74782608695652,0.014505664762273652,4.515204554699334,1.3789367044178675,1.4104652549233492,0.19263026198504393,0.5673567702394735,0.22592347674301494,0.20671975301751153,0.6065689051226674,0.2442339637292037,0.149197131148129,False
Josh Culibao,6751eacd16bd59bc,2023-02-10,Featherweight,0.5,4,2,8.1,0.55,0.0,10.950000000000001,0.15000000000000002,7.0,0.6499999999999999,0.45,0.05,0.8415357734562241,0.1122152921874246,0.04624893435635123,0.6055499927616658,0.24192925734690923,0.152520749891425,True
Melsik Baghdasaryan,a52bc1e62cf0b7c6,2023-02-10,Featherweight,1.0,2,2,11.9,0.0,0.0,8.1,0.1,10.0,1.7,0.2,0.0,0.8169696969696969,0.1603030303030303,0.022727272727272728,0.4915151515151515,0.303030303030303,0.20545454545454545,False
Joselyne Edwards,f9ab66e67240db7b,2023-09-01,Women's Bantamweight,0.6666666666666666,6,3,15.9,0.43333333333333335,0.06666666666666667,12.366666666666667,0.0,13.833333333333334,1.2,0.8666666666666667,0.03333333333333333,0.8416476495439751,0.07957165283739084,0.07878069761863404,0.41544057509547033,0.2845969412639045,0.29996248364062517,False
