fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio
Keiichiro Yamamiya,6014d25e73b669c9,2026-02-07,Middleweight,0.0,1,-1,2.8,0.0,0.0,10.4,0.0,2.6,0.2,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.7857142857142857,0.0,0.21428571428571427
Montse Rendon,60193e707634e560,2026-02-07,Women's Bantamweight,0.6666666666666666,3,1,9.14320987654321,1.037037037037037,0.38518518518518513,46.4,0.0,8.076543209876542,0.20000000000000004,0.8666666666666667,0.06666666666666667,0.9175523349436393,0.01964573268921095,0.06280193236714976,0.7003542673107891,0.15091787439613524,0.1487278582930757
Tony Gravely,601964f9654f911a,2026-02-07,Bantamweight,0.5,8,-2,6.264306026647677,1.5476661698448098,0.5437645231714858,37.480821917808214,0.1,3.83758047978669,1.2162189023427148,1.2105066445182724,0.0,0.5497291692089828,0.19693274806628844,0.2533380827247287,0.6350693199140405,0.13463231040870793,0.23029836967725167
Kyler Phillips,60425d07ef4b91a7,2026-02-07,Bantamweight,0.6666666666666666,9,-2,13.196717171717172,0.9202020202020201,0.4156565656565656,27.022222222222222,0.044444444444444446,10.587373737373737,0.8083333333333333,1.8010101010101007,0.06338383838383839,0.7798523662692184,0.05475498902966353,0.16539264470111814,0.6599029353871193,0.19381883174806436,0.14627823286481634
Steve Lopez,6085ceb59087514b,2026-02-07,Lightweight,0.0,2,-2,2.274757281553398,0.0,0.0,0.0,0.0,2.129126213592233,0.0,0.14563106796116507,0.0,0.9565217391304348,0.0,0.043478260869565216,0.46376811594202894,0.23188405797101447,0.30434782608695654
Jonathan Wiezorek,60884f31ead1609c,2026-02-07,Heavyweight,1.0,1,1,2.0,0.8,0.2,22.4,0.0,0.0,0.4,1.6,0.0,0.0,0.2,0.8,1.0,0.0,0.0
Jake Hadley,60a42bf82447c919,2026-02-07,Bantamweight,0.42857142857142855,7,-1,8.878882689155562,0.457784911717496,0.028571428571428574,13.179675066031406,0.028571428571428574,7.716940558995134,0.30147349826322545,0.8604686318972032,0.1014734982632254,0.7694953194953195,0.05113960113960114,0.17936507936507937,0.49968627051960385,0.283229887396554,0.2170838420838421
Josh Grispi,60ba33c3f555a7a3,2026-02-07,Featherweight,0.0,4,-4,1.399941724941725,0.5329518965882603,0.24833121424030516,17.959594193685103,0.0,1.0467789785971604,0.14714452214452217,0.2060182242000424,0.101981351981352,0.7763122294372294,0.09821428571428571,0.12547348484848483,0.32528409090909094,0.2556141774891775,0.4191017316017316
Julio Paulino,60c72f7459827881,2026-02-07,Welterweight,0.0,2,-2,1.40171647468667,0.0,0.0,10.742115027829314,0.0,0.826951055111384,0.3521309112264919,0.22263450834879409,0.05565862708719852,0.5784313725490196,0.2549019607843137,0.16666666666666666,0.5318627450980392,0.3970588235294118,0.07107843137254902
Antonio Arroyo,61fb8098ccf81c7f,2026-02-07,Middleweight,0.0,3,-3,4.782964555884248,0.06211180124223603,0.06211180124223603,21.341946751956687,0.0,4.215771376174831,0.0,0.5671931797094173,0.0,0.8932311621966794,0.0,0.10676883780332057,0.5081919357781427,0.2976829045794563,0.19412515964240104
Matt Hughes,621a6c59f88a44fe,2026-02-07,Welterweight,0.72,25,-2,3.1766810687444753,0.5169791828326935,0.2410658202776456,30.592912114014247,0.024000000000000004,1.0420646307038575,0.3174139674242749,1.817202470616343,0.09720440493209542,0.3015660793454911,0.09782722511880727,0.5606066955357016,0.6141195350738962,0.25863169735380687,0.08724876757229698
Edward Faaloloto,6224e8d0a34264eb,2026-02-07,Lightweight,0.0,2,-2,1.7,0.0,0.0,1.9000000000000001,0.0,1.0,0.7,0.0,0.0,0.29411764705882354,0.20588235294117646,0.0,0.08823529411764706,0.14705882352941177,0.2647058823529412
Travis Lutter,622f015c81a9b13a,2026-02-07,Middleweight,0.3333333333333333,6,-2,0.47158218125960066,0.7046813532651456,0.19715447154471544,25.48122026151137,0.03333333333333333,0.09477726574500768,0.07680491551459294,0.3,0.06666666666666667,0.24074074074074073,0.0925925925925926,0.3333333333333333,0.5532407407407408,0.11342592592592593,0.0
James Vick,6256b2b1562cb8e1,2026-02-07,Welterweight,0.6428571428571429,14,-4,6.62822299651568,0.08571428571428573,0.028571428571428574,6.370383275261323,0.05714285714285715,5.913937282229966,0.4428571428571429,0.2714285714285714,0.07142857142857142,0.7793236410311765,0.08221163974780175,0.0670361477924503,0.5179896812917597,0.23216566290614501,0.17841608437352385
Tom Murphy,62918a2118de08b2,2026-02-07,Heavyweight,1.0,1,1,3.673469387755102,0.8571428571428572,0.7346938775510204,60.00000000000001,0.0,0.0,0.489795918367347,3.1836734693877555,0.2448979591836735,0.0,0.13333333333333333,0.8666666666666667,1.0,0.0,0.0
Pete Williams,6291ac0a3726732f,2026-02-07,Heavyweight,0.3333333333333333,6,-4,0.9672860843274339,0.19999999999999998,0.10000000000000002,11.943032634214378,0.009442870632672334,0.3845977250478641,0.08555240793201134,0.4971359513475582,0.1323786504491861,0.2763888888888889,0.10833333333333332,0.4486111111111111,0.5013888888888889,0.18055555555555555,0.15138888888888888
Niklas Stolze,62f7097c04311193,2026-02-07,Lightweight,0.0,3,-3,2.5696161845339387,0.04878048780487806,0.04878048780487806,1.024390243902439,0.0,2.1325770467006997,0.2813386273397618,0.15570051049347702,0.05813953488372093,0.8151515151515151,0.13232323232323231,0.05252525252525253,0.42582972582972584,0.2800865800865801,0.2940836940836941
Kajan Johnson,633a45d131192ffe,2026-02-07,Lightweight,0.5714285714285714,7,-2,6.046428571428572,0.6169642857142856,0.23839285714285716,20.685714285714287,0.05714285714285715,4.378571428571428,0.4008928571428571,1.2669642857142858,0.022321428571428572,0.7603570658017118,0.08815023452047045,0.15149269967781764,0.4225821063389121,0.25686998163015795,0.3205479120309299
Cristiane Justino,634bb0de2eb043b4,2026-02-07,Women's Featherweight,0.8571428571428571,7,1,12.835880398671094,0.13554817275747508,0.07840531561461794,15.114285714285716,0.05714285714285715,8.390697674418604,2.772425249169435,1.6727574750830565,0.0,0.658358888323561,0.1689824044744062,0.17265870720203272,0.5687665786998936,0.3336747093941553,0.09755871190595121
Holly Holm,634e2fb70bde3fd5,2026-02-07,Women's Bantamweight,0.5625,16,-1,8.340185836165322,0.43208397096468854,0.13309426154286244,30.3625,0.025,7.065537269100686,0.8522826622000366,0.422365904864599,0.005822981366459628,0.7820360394799091,0.12006428128695007,0.09789967923314088,0.4831607101438325,0.2909708727358806,0.22586841712028694
Marcin Prachnio,6370c1c1e12723d5,2026-02-07,Light Heavyweight,0.36363636363636365,11,-2,10.125798965546336,0.08168488778949796,0.018181818181818184,3.9984615002168584,0.018181818181818184,8.513730957712406,1.559074659718629,0.05299334811529934,0.0,0.8141762404983542,0.17593724961513582,0.009886509886509886,0.2802609540705045,0.3085197765861967,0.4112192693432988
Jacob Kilburn,637bd06c32219f0b,2026-02-07,Featherweight,0.0,2,-2,6.602702702702703,1.8,0.1,7.778378378378378,0.0,6.135135135135135,0.36756756756756753,0.1,0.1,0.8020833333333333,0.19010416666666666,0.0078125,0.3671875,0.5625,0.0703125
Brandon Thatch,638cfec7ec559d6e,2026-02-07,Welterweight,0.3333333333333333,6,-4,3.5654690618762483,0.17325349301397205,0.11996007984031938,2.6788423153692613,0.10000000000000002,2.35249500998004,0.9530938123752494,0.2598802395209581,0.06666666666666667,0.6015894236482472,0.3147504456327986,0.08366013071895424,0.48401663695781344,0.2519682115270351,0.2640151515151515
Ken Shamrock,63b65af1c5cb02cb,2026-02-07,Light Heavyweight,0.6153846153846154,13,-3,1.7037173352962827,0.1612072138387928,0.1076923076923077,0.5919764446080236,0.015384615384615385,0.31372837688627164,0.3592197276407803,1.0307692307692307,0.13846153846153847,0.13361332154435604,0.22642204538756264,0.33227232537577367,0.39559721887308097,0.22995538943814806,0.06675508399646331
Junior Dos Santos,63def5a5662a6917,2026-02-07,Heavyweight,0.6521739130434783,23,-4,9.040531928388326,0.07518308495933992,0.043478260869565216,3.595776797938004,0.12173913043478264,7.802742176783238,0.609201648724602,0.6285881028804868,0.0025011463587477595,0.7948006413993361,0.07614482829644802,0.12905453030421574,0.5950715231471926,0.2949840943447068,0.10994438250810065
Lance Gibson,63eedfcc73071d41,2026-02-07,Middleweight,0.5,2,-1,2.1091463414634144,0.18292682926829268,0.09146341463414634,30.0,0.04573170731707317,0.19146341463414634,1.3146341463414635,0.6030487804878049,0.04573170731707317,0.11363636363636363,0.6363636363636364,0.25,0.7272727272727273,0.15151515151515152,0.12121212121212122
Zygimantas Ramaska,641ca2c2ed91b93c,2026-02-07,Featherweight,0.0,1,-1,1.2,0.0,0.0,22.2,0.0,0.4,0.8,0.0,0.2,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0
Yoshiki Takahashi,6420efac0578988b,2026-02-07,Lightweight,1.0,1,1,4.0,0.2,0.2,0.0,0.0,1.8,0.6,1.6,0.0,0.45,0.15,0.4,1.0,0.0,0.0
Phillipe Nover,64360e618823a8e4,2026-02-07,Featherweight,0.14285714285714285,7,-3,4.064641388512929,0.4932796039674135,0.13119533527696794,11.349597574954647,0.0,2.9351895997830106,1.026426615526996,0.1030251732029217,0.061777866826955186,0.652679776363987,0.3055619818777714,0.04175824175824176,0.49944476576055513,0.3334470792365529,0.16710815500289186
Abner Lloveras,6448e57a9533b7e4,2026-02-07,Lightweight,0.0,1,-1,18.8,2.0,0.4,34.6,0.0,15.2,3.6,0.0,0.0,0.8085106382978723,0.19148936170212766,0.0,0.5851063829787234,0.35106382978723405,0.06382978723404255
Michinori Tanaka,64788ee44b062ded,2026-02-07,Bantamweight,0.4,5,-2,5.089044142423903,1.0567560174693262,0.3879625506273497,54.43529411764706,0.0,3.4128344488418754,0.1285094911827474,1.5477002023992794,0.01954397394136808,0.52053998632946,0.03484848484848485,0.4446115288220551,0.695602642971064,0.10732968785600364,0.19706766917293234
Brock Jardine,64959f90b6dd9759,2026-02-07,Welterweight,0.0,2,-2,1.8142857142857143,0.19047619047619047,0.0,4.380952380952381,0.0,1.8142857142857143,0.0,0.0,0.1,1.0,0.0,0.0,0.3055555555555556,0.16666666666666666,0.5277777777777778
Edson Barboza,64a50dad704d1d49,2026-02-07,Lightweight,0.5625,32,-3,9.52107104965343,0.13281416400425985,0.06823083067092653,9.107455544822727,0.09948083067092651,8.679813992026947,0.4781151002621438,0.36314195736434113,0.0125,0.9218527098137013,0.04077261221204613,0.037374677974252535,0.41797168110716276,0.3086398566677595,0.27338846222507773
Ivan Erslan,64ad3e3b0efa30bb,2026-02-07,Light Heavyweight,0.0,3,-3,5.511807732497388,0.32539184952978056,0.06269592476489029,27.066666666666666,0.0,5.135632183908046,0.31347962382445144,0.06269592476489029,0.0,0.9487179487179488,0.04273504273504273,0.008547008547008546,0.8071225071225071,0.12464387464387465,0.06823361823361823
Eric Nolan,64b12fe31be7560c,2026-02-07,Middleweight,0.0,1,-1,4.4,0.2,0.0,3.4,0.0,3.6,0.8,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.7727272727272727,0.22727272727272727,0.0
Cesar Almeida,64d47ef881a437a4,2026-02-07,Middleweight,0.6,5,-1,5.62020948981207,0.08,0.0,6.443487566887001,0.04,3.910484424721763,0.9846206749742095,0.7251043901160982,0.04,0.7279975801572898,0.19523290986085903,0.07676950998185117,0.38251058681185723,0.3868239564428312,0.23066545674531155
Punahele Soriano,64facb6cc564262d,2026-02-07,Welterweight,0.6,10,3,6.5772893979347415,0.26212846474365425,0.09738078463737193,16.048571428571428,0.12,3.6838740715392815,0.47639686789186586,2.4170184585035934,0.007947019867549667,0.5258002573538627,0.07819169840279896,0.39600804424333835,0.7663694546545591,0.20376733507900494,0.029863210266436076
Georges St-Pierre,6506c1d34da9c013,2026-02-07,Middleweight,0.9090909090909091,22,13,7.784244012748268,0.619149250330048,0.4336773957583398,43.34361968306923,0.06106402296708314,5.0212042913752395,0.5766331107598961,2.186406610613132,0.11894287351462135,0.5532959564645534,0.0663980090853302,0.3803060344501164,0.6633179835295023,0.18403078281556579,0.1526512336549319
Darren Uyenoyama,6546af7ab545b90c,2026-02-07,Flyweight,0.5,4,-2,2.845764322563128,0.623011132229161,0.1649470540320391,25.134645669291338,0.0,1.9497692098832475,0.3474205810480587,0.5485745316318219,0.14310344827586208,0.7045454545454546,0.1181818181818182,0.17727272727272728,0.5246753246753246,0.2287878787878788,0.24653679653679655
Joe Duffy,654ae722109a0d31,2026-02-07,Lightweight,0.5,8,-3,3.7687722419928824,0.15000000000000002,0.1,8.8567615658363,0.05,3.260320284697509,0.23176156583629892,0.2766903914590747,0.06334519572953737,0.8103583730789613,0.07406134075251722,0.11558028616852145,0.6535909701718525,0.19767175789234614,0.14873727193580136
Ariane da Silva,6551c64fbcd1a467,2026-02-07,Women's Flyweight,0.42857142857142855,14,-3,8.699495747163649,0.1708683473389356,0.07142857142857142,15.15612817398346,0.03670371374356195,6.901202218190319,1.2498431011287685,0.5484504278445607,0.03670371374356195,0.8330080230678959,0.10179820870642453,0.06519376822567949,0.5148472363397317,0.3721168293268925,0.11303593433337569
Uriah Hall,65578a75fa7900e3,2026-02-07,Middleweight,0.5263157894736842,19,-2,6.019247785289536,0.18224868082803414,0.0688675416046543,7.122655810162115,0.07860304968027547,4.80737097513923,0.3615563789824049,0.850320431167901,0.021052631578947368,0.691207479759288,0.045505524068417985,0.21065541722492567,0.5439452382615725,0.19397953216578537,0.2094436506252737
Pat Barry,658c3465581ae46b,2026-02-07,Heavyweight,0.4166666666666667,12,-2,3.1333333333333333,0.03333333333333333,0.0,6.483333333333333,0.13333333333333333,2.766666666666667,0.11666666666666665,0.25000000000000006,0.016666666666666666,0.877055638847243,0.03292270531400966,0.09002165583874729,0.5428936668029621,0.1261327669498584,0.3309735662471794
Jafel Filho,65adf3856c4d9256,2026-02-07,Flyweight,0.6,5,1,2.495344938749194,0.438581560283688,0.23347517730496453,27.952263056092846,0.0,1.508394584139265,0.2102127659574468,0.7767375886524823,0.23685364281108962,0.6742857142857142,0.12571428571428572,0.2,0.4384126984126985,0.23968253968253966,0.3219047619047619
Vinicius Salvador,65cdf4ec31143d86,2026-02-07,Bantamweight,0.0,3,-3,10.092105263157896,0.5280701754385966,0.06578947368421052,1.448245614035088,0.0,9.499122807017542,0.32982456140350874,0.2631578947368421,0.0,0.9394745325596389,0.032156673114119926,0.028368794326241134,0.5065896764895513,0.2959997345166307,0.19741058899381803
Darrius Flowers,65db4065e2bc107d,2026-02-07,Welterweight,0.0,3,-3,5.823204419889503,0.44383057090239414,0.13333333333333333,8.442357274401473,0.0,5.068876611418048,0.5885819521178637,0.16574585635359115,0.0,0.8716329966329966,0.09806397306397308,0.030303030303030304,0.46212121212121215,0.2159090909090909,0.321969696969697
Keita Nakamura,65ddc8a9ac4e8531,2026-02-07,Welterweight,0.36363636363636365,11,-1,5.586292425568455,0.5533624329658644,0.27418713054555066,21.106519010485627,0.07272727272727274,4.476077328737471,0.5886210335242654,0.5215940633067203,0.05960706968118857,0.8098041523642426,0.09785252373229887,0.09234332390345848,0.7666246191795637,0.17696711891911307,0.05640826190132329
Cory Sandhagen,65f09bacd3957381,2026-02-07,Bantamweight,0.6875,16,-1,12.312462237035454,0.533439560900688,0.14799854556485015,22.89469453376206,0.05,10.195676480371025,0.407463603529806,1.7093221531346217,0.03565348115179351,0.7945061177460069,0.024817442452033912,0.18067643980195924,0.5813666361631928,0.19733907774756165,0.22129428608924562
Victor Valimaki,663b76da637402c3,2026-02-07,Light Heavyweight,0.0,2,-2,6.6,0.7,0.1,6.4,0.0,5.3,0.8,0.5,0.0,0.4015151515151515,0.06060606060606061,0.03787878787878788,0.3484848484848485,0.06060606060606061,0.09090909090909091
Matt Lucas,668222c99c5c311d,2026-02-07,Light Heavyweight,0.0,1,-1,2.780487804878049,1.4634146341463414,0.14634146341463417,60.0,0.0,2.048780487804878,0.5853658536585367,0.14634146341463417,0.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,1.0,0.0,0.0
Erin Blanchfield,669970f7feba8ecd,2026-02-07,Women's Flyweight,0.8888888888888888,9,2,10.804755347981976,0.7106224891653946,0.2129778100416218,37.733333333333334,0.0,8.833088637960621,0.6308195431787462,1.340847166842607,0.1425925925925926,0.7388147432099469,0.06597992478144253,0.19520533200861068,0.718060273777749,0.1520191597914754,0.12992056643077562
Royce Alger,669a3cb6e394f515,2026-02-07,Middleweight,0.0,2,-2,1.4000000000000001,0.9,0.2,15.3,0.0,0.0,0.3,1.1,0.0,0.0,0.13636363636363635,0.8636363636363636,1.0,0.0,0.0
Andrew Holbrook,66ab58d0b3783607,2026-02-07,Lightweight,0.4,5,-2,2.7127432801974254,0.3848676048822784,0.07523510971786834,11.25725338491296,0.0,1.45783232175015,0.9099499766557727,0.3449609817915027,0.15927432801974256,0.5727272727272728,0.30727272727272725,0.12,0.6139393939393939,0.31787878787878787,0.06818181818181819
Dan Moret,66e98b3bb5fc5250,2026-02-07,Lightweight,0.0,3,-3,4.34988304867823,0.46445121143916324,0.1128028597908116,24.475043029259897,0.0,2.6928549362284304,1.3588684407961518,0.2981596716536476,0.03442340791738382,0.6495331465919701,0.2930438842203548,0.05742296918767507,0.5046685340802988,0.2907563025210084,0.20457516339869283
Marcelo Mello,672ef06fd9f41f7d,2026-02-07,Lightweight,1.0,1,1,1.4,0.4,0.2,0.0,0.0,0.2,0.0,1.2,0.0,0.14285714285714285,0.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0
Bethe Correia,673ea7dcc786b1b3,2026-02-07,Women's Bantamweight,0.5,12,-2,11.066666666666668,0.3666666666666667,0.06666666666666667,19.633333333333336,0.0,9.55,1.45,0.06666666666666667,0.0,0.8315784465384302,0.1618319990351481,0.006589554426421731,0.5857927624293876,0.24203469802766117,0.1721725395429512
Shamil Gaziev,6747ccd6d1acd266,2026-02-07,Heavyweight,0.6,5,-1,4.1581058495821726,0.3301392757660167,0.07342618384401114,28.439999999999998,0.04,3.040557103064067,0.6506963788300836,0.46685236768802224,0.0,0.7605362379555928,0.16783170746304385,0.07163205458136333,0.6921519340874178,0.2589722105851138,0.04887585532746823
Josh Culibao,6751eacd16bd59bc,2026-02-07,Featherweight,0.375,8,-3,8.327032396648328,0.39470630961589165,0.0,9.59936390072792,0.1,7.3726807530263,0.4543516436220272,0.5,0.04549180327868853,0.8683509032555626,0.08888177242340459,0.04276732432103276,0.5693677044910634,0.2163831024722695,0.214249193036667
Logan Clark,6776260cb0aef647,2026-02-07,Middleweight,1.0,1,1,4.452690166975882,0.0,0.0,25.491651205936922,0.0,0.22263450834879409,1.5584415584415585,2.671614100185529,0.22263450834879409,0.05,0.35,0.6,0.675,0.275,0.05
Tomasz Drwal,679a9054e2815943,2026-02-07,Middleweight,0.5,6,-2,4.0511982570806095,0.5,0.30000000000000004,15.774945533769065,0.03333333333333333,2.1627450980392156,1.0884531590413944,0.7999999999999998,0.03333333333333333,0.4656156102517693,0.18642934543159603,0.18128837764996805,0.6495482336192514,0.07236987818383167,0.11141522153025028
Ericka Almeida,67a992d4cff22466,2026-02-07,Women's Strawweight,0.0,2,-2,1.5084191185723994,0.1459565578515517,0.04477611940298508,9.729178726938663,0.0,0.78618710830334,0.5879036520601042,0.13432835820895522,0.0,0.5668016194331984,0.35425101214574894,0.07894736842105263,0.7388663967611335,0.19635627530364372,0.06477732793522267
Matt Schnell,67c1d46f4ed16f9e,2026-02-07,Flyweight,0.5,16,-1,6.145866141732284,0.1375,0.0625,5.20748031496063,0.0125,5.163582677165355,0.5170275590551181,0.46525590551181106,0.1096456692913386,0.8348078541770507,0.08534158857877505,0.07985055724417425,0.6972392089855393,0.14271704769338633,0.1600437433210745
Misha Cirkunov,67f272324a030d00,2026-02-07,Light Heavyweight,0.46153846153846156,13,-4,3.6461538461538465,0.6615384615384615,0.26153846153846155,16.092307692307696,0.0,2.076923076923077,0.8,0.7692307692307693,0.10769230769230768,0.6024454204332252,0.22838990278014673,0.169164676786628,0.6034271791893745,0.2516441214611946,0.14492869934943106
Brad Morris,6803d4d6908354ac,2026-02-07,Light Heavyweight,0.0,2,-2,0.36905829596412554,0.1,0.0,0.3363228699551569,0.0,0.36905829596412554,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.125
Tom Watson,6809c31286b08d97,2026-02-07,Middleweight,0.2857142857142857,7,-2,10.810389610389608,0.3956043956043956,0.028571428571428574,16.001035328308056,0.028571428571428574,7.739787485242031,2.874997729543184,0.1956043956043956,0.0,0.7262423279580201,0.2559947207076,0.017762951334379908,0.4639944770276382,0.19446737089679042,0.3415381520755715
Uros Medic,681399317dbf4701,2026-02-07,Welterweight,0.6666666666666666,9,2,4.409267563527654,0.044444444444444446,0.022222222222222223,2.029895366218236,0.15555555555555556,2.808071748878924,0.564025909317389,1.0371699053313401,0.0,0.6815631796282429,0.1346568188381324,0.18378000153362473,0.6443793061816497,0.22764068967430054,0.12798000414404978
Jay Cucciniello,683ea28a198936fe,2026-02-07,Featherweight,0.0,1,-1,1.686746987951807,0.12048192771084336,0.0,0.0,0.0,1.5662650602409638,0.12048192771084336,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.5714285714285714,0.35714285714285715,0.07142857142857142
Gadzhi Omargadzhiev,684d3aee255a3d09,2026-02-07,Welterweight,0.0,2,-2,2.9891980360065467,0.5403049358256525,0.11225773107072098,5.374933241450599,0.0,1.9717460590920837,0.856094409509863,0.1613575674045999,0.0,0.6622807017543859,0.24122807017543857,0.09649122807017543,0.5394736842105263,0.3793859649122807,0.08114035087719298
Kevin Randleman,6859f67468ba8489,2026-02-07,Light Heavyweight,0.5714285714285714,7,1,2.066558402656507,0.589605938477636,0.43485077862332605,32.94285714285714,0.0,0.47699757869249393,0.19066047507013564,1.3989003488938772,0.08947268541065055,0.15462184873949578,0.09663865546218488,0.6058823529411764,0.7833333333333333,0.0642857142857143,0.009523809523809523
Danilo Marques,687c15b2eddfaa63,2026-02-07,Light Heavyweight,0.5,4,-2,1.8228464585723085,1.1688272751413604,0.3332686980825136,45.0,0.0,0.9060898476710673,0.0,0.9167566109012412,0.06535947712418301,0.5016163793103448,0.0,0.24838362068965517,0.49213362068965516,0.21099137931034484,0.046875
Steve Vigneault,6888e31ce88f5b17,2026-02-07,Middleweight,0.0,1,-1,1.2,0.2,0.0,2.6,0.0,0.2,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
Charalampos Grigoriou,68b8ebdfce9dbb61,2026-02-07,Bantamweight,0.0,2,-2,4.544444444444444,0.4629629629629629,0.37037037037037035,42.4,0.1,2.6444444444444444,0.1,1.8,0.0,0.6346153846153846,0.019230769230769232,0.34615384615384615,0.8232600732600732,0.10531135531135531,0.07142857142857142
Dominique Steele,68c11c27d4d56572,2026-02-07,Welterweight,0.2,5,-3,4.32715136095585,0.909861728956475,0.32050858829291984,38.56338028169014,0.05828843327968651,1.8202127294094226,1.4337811115935157,1.0731575199529115,0.0,0.5389018057816012,0.2858753778191118,0.175222816399287,0.6822496060347724,0.28192151695988016,0.03582887700534759
Dean Lister,68c6cd5287b473a7,2026-02-07,Middleweight,0.6666666666666666,6,-1,2.424558183026798,1.4117863993186923,0.24326647564469914,16.880898876404494,0.0,1.8228245542360277,0.11929321872015282,0.48244041007061744,0.15730659025787966,0.8489396654719235,0.02620967741935484,0.12485065710872162,0.6677867383512545,0.062275985663082435,0.2699372759856631
Don Madge,68c7ad953455c73f,2026-02-07,Lightweight,1.0,2,2,3.1956521739130435,0.6260869565217391,0.15652173913043477,33.199999999999996,0.2,1.617391304347826,0.45652173913043476,1.1217391304347826,0.1,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.5952380952380952,0.2857142857142857,0.11904761904761904
Josiane Nunes,68d35296f566792b,2026-02-07,Women's Bantamweight,0.5,6,-3,12.280410742496052,0.03333333333333333,0.0,6.549447077409162,0.10000000000000002,10.585624012638233,1.39478672985782,0.3,0.0,0.8919767852585659,0.08970819642641563,0.018315018315018316,0.6476337917388943,0.2234775401810232,0.12888866808008248
Tracy Cortez,68d4a891e5cf2029,2026-02-07,Women's Flyweight,0.75,8,-1,9.033635809124398,0.6058043257905468,0.26422867104448794,39.99848484848485,0.0,6.495082321447297,0.8075760440669901,1.7309774436101106,0.05034337988315543,0.6424518711719529,0.0732470484035489,0.28430108042449814,0.655472318889251,0.18488088155069332,0.15964679956005579
Luke Caudillo,68d76fd9ecf7431d,2026-02-07,Lightweight,0.0,2,-2,3.4,0.2,0.0,1.6,0.1,2.9000000000000004,0.5,0.0,0.0,0.6488095238095238,0.35119047619047616,0.0,0.5892857142857143,0.3392857142857143,0.07142857142857142
Shane Carwin,68dd7b3783c19f9c,2026-02-07,Heavyweight,0.6666666666666666,6,-2,4.366666666666667,0.2333333333333333,0.06666666666666667,14.566666666666668,0.13333333333333333,0.9666666666666667,1.3666666666666665,2.033333333333333,0.0,0.3659013605442177,0.16288592360020931,0.471212715855573,0.8839678178963893,0.03320905285191,0.08282312925170067
Jeremy Kennedy,68f6e96c5fa6e044,2026-02-07,Featherweight,0.75,4,-1,3.470965496988545,1.0477581436604173,0.5852007808912914,45.85263157894737,0.0,1.1362187409069335,0.4717083231933069,1.8630384328883052,0.0,0.3200593554848592,0.15540434389851146,0.5245363006166294,0.7889554121990495,0.14734422253642826,0.0637003652645222
Jakub Wiklacz,6902fcf0610dd303,2026-02-07,Bantamweight,1.0,1,1,5.9869848156182215,0.0,0.0,16.13882863340564,0.0,4.945770065075922,0.5206073752711496,0.5206073752711496,0.39045553145336226,0.8260869565217391,0.08695652173913043,0.08695652173913043,0.45652173913043476,0.4782608695652174,0.06521739130434782
Steven Nguyen,69037fc7730e4225,2026-02-07,Featherweight,0.5,2,1,15.5,0.1,0.1,18.6,0.6,10.9,0.7999999999999999,3.8,0.0,0.7399930986887508,0.045979986197377504,0.21402691511387165,0.7860593512767426,0.0852311939268461,0.12870945479641133
Leo Kuntz,6905d45bd71b50a9,2026-02-07,Lightweight,0.0,2,-2,3.115584415584415,0.935064935064935,0.23376623376623376,30.0,0.0,2.803896103896104,0.15584415584415584,0.15584415584415584,0.07792207792207792,0.935483870967742,0.03225806451612903,0.03225806451612903,0.5460829493087558,0.1359447004608295,0.3179723502304147
Joseph Sandoval,696002b59f09d73b,2026-02-07,Bantamweight,0.0,2,-2,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Ozzy Diaz,6967153c7edb4d87,2026-02-07,Middleweight,0.5,2,1,14.4,0.0,0.0,0.0,0.0,13.9,0.5,0.0,0.0,0.9814814814814814,0.018518518518518517,0.0,0.662962962962963,0.3111111111111111,0.025925925925925925
Joshua Weems,69888118d968ba52,2026-02-07,Bantamweight,0.0,1,-1,3.6,0.6,0.4,12.6,0.0,2.4,1.2,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.16666666666666666
Rodolfo Bellato,69898645d600abdb,2026-02-07,Light Heavyweight,0.25,4,-3,11.1,0.65,0.25,19.799999999999997,0.0,7.550000000000001,0.95,2.5999999999999996,0.0,0.7467582309903318,0.06886676900966815,0.18437499999999998,0.49196661876143194,0.21530817219754378,0.2927252090410243
