fight_id,muay_thai_A,muay_thai_B,boxing_A,boxing_B,wrestling_A,wrestling_B,grappling_A,grappling_B,pace_A,pace_B,td_success_A,td_success_B,ctrl_share_A,ctrl_share_B,n_fights_norm_A,n_fights_norm_B,muay_thai_diff,muay_thai_inter,boxing_diff,boxing_inter,wrestling_diff,wrestling_inter,grappling_diff,grappling_inter,pace_diff,pace_inter,td_success_diff,td_success_inter,ctrl_share_diff,ctrl_share_inter,n_fights_norm_diff,n_fights_norm_inter,y
0133019a4f1055ee,0.0986678600311279,0.0179705470800399,0.1464790105819702,0.0286920350044965,0.5226514935493469,0.10882518440485,0.2322016358375549,0.8445122838020325,6.047091100012705,4.133394263217099,0.4663402695736877,0.3475417135358081,33.92941176470588,49.333333333333336,1.0,0.6,0.08069731295108801,0.0017731154239761712,0.11778697557747368,0.004202780899041902,0.4138263091444969,0.05687764516497795,-0.6123106479644775,0.19609713378374136,1.913696836795606,24.99501166194369,0.11879855603787959,0.16207269637839009,-15.403921568627453,1673.850980392157,0.4,0.6,1
01432891260084a4,0.1281036436557769,0.283572643995285,0.5459136366844177,0.4097062647342682,0.1760649383068084,0.1122995615005493,0.149917796254158,0.1944215297698974,12.954761904761906,13.814939024390243,0.16,0.0707317073170731,15.555714285714284,9.575,1.0,0.8,-0.15546900033950808,0.03632668893689847,0.13620737195014954,0.22366423695347315,0.06376537680625909,0.01977201536747585,-0.04450373351573941,0.02914724728746519,-0.8601771196283376,178.96924578977934,0.08926829268292691,0.011317073170731695,5.980714285714285,148.94596428571427,0.19999999999999996,0.8,1
01468f766dd7385c,0.2385188788175583,0.1460250616073608,0.192850574851036,0.1268448233604431,0.2843351066112518,0.5995935201644897,0.2842954397201538,0.1275365650653839,4.327272727272728,7.066793742132711,0.2909090909090909,0.255364143139723,15.672727272727276,37.84,1.0,0.5,0.09249381721019748,0.03482973397385258,0.0660057514905929,0.024462097101939567,-0.31525841355323797,0.17048548747938594,0.1567588746547699,0.036258063845661326,-2.7395210148599833,30.579943829592466,0.035544947769367896,0.07428775073155577,-22.167272727272728,593.0560000000002,0.5,0.5,0
0149e875b31e57f8,0.2182821482419967,0.2538740336894989,0.5070666670799255,0.1522555649280548,0.1250637620687484,0.2146467417478561,0.1495873481035232,0.3792236447334289,6.245075528700906,4.57410019372716,0.0362537764350453,0.1386278407110192,10.580000000000002,11.47959338027222,1.0,1.0,-0.03559188544750219,0.055416169456604866,0.3548111021518707,0.07720372185243995,-0.08958297967910772,0.02684452903878596,-0.2296362966299057,0.05672705935382624,1.670975334973746,28.56560118567156,-0.1023740642759739,0.005025782744810361,-0.8995933802722185,121.4540979632801,0.0,1.0,1
014f1da2083ca174,0.1458103209733963,0.2283428609371185,0.5018468499183655,0.1798229068517685,0.1655365079641342,0.1231742948293685,0.1868063807487487,0.4686599373817444,10.463607433085812,7.825128243274683,0.1204605209699699,0.1121200009973961,17.07445652173913,14.60833466075018,1.0,1.0,-0.0825325399637222,0.03329474584522484,0.322023943066597,0.09024355934672368,0.042362213134765694,0.02038984263699837,-0.2818535566329957,0.08754866670421886,2.638479189811129,81.8790700511787,0.008340519972573804,0.013506033731299877,2.4661218609889506,249.42937501999367,0.0,1.0,1
014f7dc96c90c199,0.1019766628742218,0.1488382369279861,0.1979214549064636,0.1984483301639557,0.4137317538261413,0.2012092173099517,0.2863701581954956,0.4515042603015899,5.310472624455779,7.120000000000001,0.242101716589584,0.12,28.838998908467172,19.32,1.0,0.5,-0.04686157405376429,0.015178026709998788,-0.0005268752574920932,0.039277182229808354,0.2125225365161896,0.08324664236363151,-0.1651341021060943,0.12929734644850652,-1.8095273755442216,37.81056508612515,0.12210171658958399,0.029052205990750077,9.518998908467172,557.1694589115858,0.5,0.5,0
01619207a811ef01,0.1925946623086929,0.2455833107233047,0.4846662878990173,0.2601533234119415,0.1282123625278473,0.1791940033435821,0.1945267766714096,0.3150693774223327,7.715604395604397,5.940553541785149,0.04,0.1284177097512351,9.348383045525903,15.7019366374508,0.5,0.7,-0.05298864841461179,0.047298034797405665,0.2245129644870758,0.1260875455426582,-0.05098164081573481,0.022974886519503628,-0.1205426007509231,0.061289430417834176,1.7750508538192484,45.834961019320765,-0.08841770975123509,0.005136708390049404,-6.353553591924896,146.78771824346705,-0.19999999999999996,0.35,0
0165bd3c26f0c076,0.2929023802280426,0.3714229762554168,0.4508479237556457,0.379345566034317,0.1192364022135734,0.1037795096635818,0.1370133608579635,0.1454518884420395,12.2,1.6,0.0,0.0,8.8,7.1000000000000005,0.2,0.2,-0.07852059602737421,0.10879067381659534,0.07150235772132868,0.171027160832482,0.015456892549991594,0.012374295355774268,-0.008438527584075983,0.01992885207858141,10.6,19.52,0.0,0.0,1.7000000000000002,62.48000000000001,0.0,0.04000000000000001,1
017a825c7820d12e,0.3475313484668731,0.2080115526914596,0.2733262181282043,0.1761430352926254,0.2128607034683227,0.2498695999383926,0.1662817001342773,0.3659758269786834,12.505609799613667,9.479132791327912,0.1614050681748941,0.1981029810298103,16.424175824175823,25.72249322493225,1.0,0.9,0.1395197957754135,0.07229053540355099,0.09718318283557889,0.04814450968615611,-0.03700889647006991,0.05318741881823461,-0.19969412684440613,0.060855082718063586,3.026477008285756,118.54233592706959,-0.03669791285491619,0.03197482515876629,-9.298317400756428,422.47075136245866,0.09999999999999998,0.9,1
017e0b7e864b0aa3,0.2936632931232452,0.1595502942800521,0.118642583489418,0.5146593451499939,0.3215076625347137,0.1178147941827774,0.2661864459514618,0.2079755961894989,9.618333133556298,18.2466852367688,0.1910434078560882,0.0734261838440111,32.98013552506169,3.5946518105849576,1.0,0.5,0.13411299884319308,0.04685406483706297,-0.39601676166057587,0.06106051432556735,0.20369286835193628,0.03787835908971315,0.05821084976196289,0.05536028479431909,-8.628352103212503,175.5026971903859,0.1176172240120771,0.014027588387427526,29.385483714476734,118.55210387850029,0.5,0.5,1
