fight_id,fighter_id,fighter,kd,sig_str,sig_str_pct,total_str,td,td_pct,sub_att,rev,ctrl,head,body,leg,distance,clinch,ground
dc0ab34f1952cb48,c451d67c09c55418,Chan Sung Jung,0,48 of 125,38%,51 of 128,0 of 0,---,0,0,0:00,31 of 103,9 of 11,8 of 11,44 of 121,4 of 4,0 of 0
e1ccf09c055bac01,55f80a8aeffcdb33,Dustin Pague,0,9 of 15,60%,18 of 24,1 of 1,100%,1,1,3:29,5 of 11,3 of 3,1 of 1,2 of 7,5 of 6,2 of 2
e1ccf09c055bac01,98aa60cf58071fd6,Kyoji Horiguchi,1,30 of 50,60%,74 of 98,1 of 3,33%,0,0,3:52,24 of 43,1 of 2,5 of 5,10 of 14,2 of 2,18 of 34
c77486266b05f934,e51fcd9cd84c0b93,Michel Prazeres,0,15 of 35,42%,25 of 47,3 of 13,23%,0,1,6:02,11 of 29,2 of 4,2 of 2,11 of 30,1 of 1,3 of 4
c77486266b05f934,6a96ad1bc34fb113,Ismail Naurdiev,0,63 of 103,61%,105 of 157,0 of 1,0%,1,2,3:49,36 of 70,14 of 16,13 of 17,36 of 70,6 of 7,21 of 26
e86f7b7f3a047d2a,638cfec7ec559d6e,Brandon Thatch,0,30 of 53,56%,57 of 85,1 of 2,50%,0,0,0:29,16 of 33,5 of 9,9 of 11,21 of 43,6 of 7,3 of 3
e86f7b7f3a047d2a,aec185309b4843d0,Siyar Bahadurzada,0,84 of 138,60%,170 of 235,3 of 3,100%,1,1,8:21,67 of 118,15 of 18,2 of 2,18 of 49,19 of 25,47 of 64
c8bc7e668ffffc7c,7aa3d6964eff4877,Alex Caceres,0,4 of 14,28%,4 of 14,0 of 0,---,0,0,0:00,3 of 13,0 of 0,1 of 1,4 of 14,0 of 0,0 of 0
c8bc7e668ffffc7c,242d36d241b43c12,Kron Gracie,0,2 of 10,20%,3 of 11,1 of 2,50%,1,0,1:14,1 of 6,0 of 0,1 of 4,2 of 10,0 of 0,0 of 0
6fe9729cee57c680,33a331684283900f,Eddie Alvarez,0,44 of 127,34%,44 of 128,1 of 4,25%,0,0,1:16,32 of 111,11 of 13,1 of 3,36 of 112,5 of 12,3 of 3
6fe9729cee57c680,029eaff01e6bb8f0,Dustin Poirier,0,73 of 144,50%,79 of 150,0 of 0,---,2,0,0:00,61 of 128,7 of 11,5 of 5,61 of 127,12 of 17,0 of 0
13fa791f0772250c,b9d0fd83bb8a147a,Keith Jardine,0,65 of 227,28%,66 of 228,0 of 0,---,0,0,0:00,45 of 200,4 of 7,16 of 20,62 of 221,3 of 6,0 of 0
13fa791f0772250c,98b80a717b9bda17,Matt Hamill,0,77 of 199,38%,90 of 214,2 of 9,22%,0,0,1:30,67 of 185,1 of 2,9 of 12,64 of 179,13 of 20,0 of 0
394ae51820bedd4c,bd58d34e39b7b12a,Ben Rothwell,0,56 of 110,50%,86 of 142,1 of 3,33%,0,0,5:49,37 of 89,15 of 17,4 of 4,40 of 79,14 of 29,2 of 2
394ae51820bedd4c,50db8711c70196cd,Ovince Saint Preux,1,42 of 82,51%,46 of 87,0 of 0,---,0,0,0:22,27 of 62,13 of 15,2 of 5,33 of 70,9 of 12,0 of 0
d47fd8fc3886f86c,99bd87a300079ed9,Erik Koch,0,37 of 63,58%,67 of 99,4 of 11,36%,0,0,8:59,30 of 53,7 of 10,0 of 0,16 of 37,5 of 7,16 of 19
d47fd8fc3886f86c,bb61823f76361297,Kyle Stewart,0,23 of 64,35%,68 of 119,0 of 8,0%,0,0,2:14,13 of 45,3 of 9,7 of 10,19 of 57,4 of 7,0 of 0
e97e71a593e4c28d,809bd1a871491508,Terrance McKinney,0,54 of 69,78%,69 of 90,0 of 0,---,1,1,1:00,53 of 67,1 of 2,0 of 0,8 of 18,0 of 0,46 of 51
e97e71a593e4c28d,38c626ca912c7bac,Damir Hadzovic,0,4 of 13,30%,4 of 13,1 of 2,50%,0,0,0:08,3 of 9,0 of 3,1 of 1,4 of 13,0 of 0,0 of 0
21be9181725ab599,2eeaefbfc7f9fcff,Lina Lansberg,0,43 of 87,49%,61 of 109,0 of 0,---,1,0,0:18,18 of 61,23 of 24,2 of 2,22 of 66,20 of 20,1 of 1
21be9181725ab599,3143bf892608139a,Yana Santos,0,72 of 111,64%,159 of 208,5 of 8,62%,1,0,9:52,26 of 54,30 of 36,16 of 21,33 of 68,30 of 33,9 of 10
673a156925dfb31d,2e7878927067fdca,Manuel Torres,0,3 of 5,60%,5 of 7,2 of 2,100%,1,0,0:42,2 of 4,1 of 1,0 of 0,0 of 2,2 of 2,1 of 1
673a156925dfb31d,fd406a32a6fb3a29,Chris Duncan,0,1 of 2,50%,1 of 2,1 of 3,33%,0,0,0:40,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0
27ff1bfeb2d50b38,658c3465581ae46b,Pat Barry,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,1 of 2,0 of 0,1 of 1,2 of 3,0 of 0,0 of 0
27ff1bfeb2d50b38,ca2efc9d7d523c43,Shawn Jordan,1,10 of 15,66%,16 of 22,0 of 0,---,0,0,0:05,10 of 15,0 of 0,0 of 0,6 of 11,0 of 0,4 of 4
a27a355f52883f3e,4682bc59d5f55145,Sean Woodson,1,50 of 98,51%,59 of 107,0 of 0,---,0,0,0:24,23 of 61,17 of 26,10 of 11,48 of 95,2 of 2,0 of 1
a27a355f52883f3e,047a91d3d9c79b05,Collin Anglin,0,8 of 40,20%,8 of 40,0 of 1,0%,0,0,0:13,4 of 26,2 of 10,2 of 4,8 of 40,0 of 0,0 of 0
3367081258d6ae12,53278852bcd91e11,Igor Pokrajac,0,8 of 13,61%,22 of 31,1 of 2,50%,0,0,3:04,3 of 8,4 of 4,1 of 1,2 of 6,4 of 4,2 of 3
3367081258d6ae12,88a9bc81271ccd89,Vinny Magalhaes,0,15 of 19,78%,25 of 32,1 of 3,33%,2,0,1:40,2 of 6,11 of 11,2 of 2,1 of 3,12 of 13,2 of 3
ec5e9ce2be2e1586,4b4753d19489297f,Anthony Perosh,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
ec5e9ce2be2e1586,bc3ec52ef70fc155,Ryan Jimmo,1,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:02,2 of 2,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1
55139052f4641670,c849740a3ff51931,TJ Dillashaw,0,117 of 232,50%,138 of 257,2 of 5,40%,0,0,4:57,70 of 180,20 of 24,27 of 28,74 of 161,33 of 55,10 of 16
55139052f4641670,bc7230f231701d66,Mike Easton,0,46 of 111,41%,51 of 116,0 of 2,0%,0,0,0:00,14 of 69,14 of 22,18 of 20,35 of 96,11 of 15,0 of 0
42585ce706c086de,b997be68943010fc,Geoff Neal,0,25 of 49,51%,26 of 50,0 of 1,0%,0,0,0:15,16 of 38,4 of 6,5 of 5,23 of 45,2 of 4,0 of 0
42585ce706c086de,7ee0fd831c0fe7c3,Carlos Prates,1,32 of 60,53%,32 of 60,0 of 0,---,0,0,0:00,17 of 45,8 of 8,7 of 7,32 of 58,0 of 2,0 of 0
7ddf71a85fbb0e4c,2676b28836a5a836,Benson Henderson,0,64 of 167,38%,67 of 170,0 of 1,0%,1,0,0:07,33 of 124,14 of 19,17 of 24,62 of 163,2 of 4,0 of 0
7ddf71a85fbb0e4c,f2688492b9a525a3,Frankie Edgar,1,66 of 182,36%,70 of 186,2 of 6,33%,2,0,2:59,29 of 126,17 of 27,20 of 29,61 of 176,3 of 4,2 of 2
37e2f89510cc0bba,22e47b53e4ceb27c,David Loiseau,0,2 of 10,20%,3 of 11,0 of 0,---,0,0,0:40,1 of 8,1 of 1,0 of 1,1 of 8,1 of 2,0 of 0
37e2f89510cc0bba,df2bf09c99594848,Mario Miranda,0,42 of 63,66%,131 of 194,3 of 3,100%,0,0,7:21,35 of 54,6 of 8,1 of 1,2 of 5,4 of 6,36 of 52
2e209dc450b7ebe3,7c7332319c14094c,Marlon Vera,1,36 of 72,50%,46 of 87,1 of 3,33%,2,0,2:44,20 of 44,8 of 16,8 of 12,23 of 55,2 of 3,11 of 14
2e209dc450b7ebe3,2c1170b825f58e57,Guangyou Ning,0,46 of 107,42%,66 of 137,0 of 1,0%,0,0,2:48,23 of 67,5 of 8,18 of 32,30 of 82,1 of 3,15 of 22
74c58b9d638c5eaa,7cbf7c78d3b34218,Drakkar Klose,2,76 of 108,70%,77 of 109,2 of 3,66%,0,0,1:56,55 of 87,16 of 16,5 of 5,27 of 42,38 of 46,11 of 20
74c58b9d638c5eaa,6a8928652fc01bee,Brandon Jenkins,0,18 of 38,47%,28 of 48,0 of 0,---,0,0,0:10,4 of 23,3 of 4,11 of 11,14 of 34,4 of 4,0 of 0
86afc59ec117c1ba,d512d9f204059f57,Joe Riggs,1,35 of 61,57%,47 of 74,2 of 2,100%,0,0,3:59,31 of 55,2 of 4,2 of 2,15 of 29,0 of 2,20 of 30
86afc59ec117c1ba,6dd758d34da8d254,Ron Stallings,0,24 of 36,66%,32 of 46,0 of 0,---,0,0,0:26,18 of 29,2 of 3,4 of 4,17 of 28,4 of 5,3 of 3
19c8092496e94b85,05339613bf8e9808,Rob Font,0,95 of 171,55%,113 of 191,0 of 0,---,1,0,1:18,82 of 157,13 of 14,0 of 0,85 of 157,10 of 14,0 of 0
19c8092496e94b85,ffd3224638c01b57,Jean Matsumoto,0,77 of 181,42%,113 of 225,7 of 10,70%,0,0,6:15,43 of 135,9 of 13,25 of 33,69 of 169,8 of 12,0 of 0
b3c23fb2d71bba51,193b9d1858bc4df3,Dan Hooker,0,73 of 153,47%,177 of 261,3 of 7,42%,0,0,7:04,26 of 97,27 of 32,20 of 24,55 of 134,14 of 15,4 of 4
b3c23fb2d71bba51,b7b84ccd221be298,Nasrat Haqparast,0,27 of 69,39%,35 of 77,0 of 1,0%,0,0,0:03,17 of 56,9 of 11,1 of 2,23 of 63,4 of 6,0 of 0
8390441d93736719,c6aee362c7a7d482,Randy Brown,0,93 of 177,52%,103 of 188,0 of 4,0%,0,0,0:11,68 of 144,15 of 22,10 of 11,74 of 156,19 of 21,0 of 0
8390441d93736719,2558ae2e5671e318,Khaos Williams,1,75 of 224,33%,96 of 246,0 of 0,---,0,0,4:09,26 of 159,16 of 21,33 of 44,68 of 207,4 of 10,3 of 7
5df777be98ea09de,71002dbc1743b9a7,Felipe Arantes,0,35 of 78,44%,68 of 117,3 of 5,60%,1,0,5:10,13 of 50,14 of 19,8 of 9,23 of 61,2 of 4,10 of 13
5df777be98ea09de,6c7020b859c7a3ce,Edimilson Souza,0,52 of 136,38%,75 of 164,0 of 0,---,0,0,0:00,33 of 97,18 of 37,1 of 2,45 of 123,6 of 12,1 of 1
4a172a5191cb8e60,3a46b268013afede,Kevin Holland,0,15 of 18,83%,21 of 24,0 of 0,---,0,0,0:02,14 of 17,0 of 0,1 of 1,1 of 2,2 of 2,12 of 14
4a172a5191cb8e60,7a703c565ccaa18f,Jacare Souza,0,2 of 2,100%,2 of 2,2 of 3,66%,0,0,1:27,2 of 2,0 of 0,0 of 0,0 of 0,0 of 0,2 of 2
5fceb95c29d929bc,e5010b1b94ca5755,Paul Felder,0,110 of 230,47%,119 of 243,0 of 1,0%,0,0,0:03,64 of 170,19 of 26,27 of 34,105 of 218,5 of 12,0 of 0
5fceb95c29d929bc,193b9d1858bc4df3,Dan Hooker,0,122 of 221,55%,133 of 234,1 of 5,20%,0,0,5:05,72 of 161,10 of 13,40 of 47,120 of 217,2 of 4,0 of 0
00414fc5519233b4,9e50097a89442158,Mickey Gall,0,28 of 41,68%,30 of 43,0 of 0,---,0,0,0:00,25 of 38,3 of 3,0 of 0,26 of 39,2 of 2,0 of 0
00414fc5519233b4,3d074044a33825e7,Ramiz Brahimaj,1,31 of 56,55%,31 of 56,0 of 0,---,0,0,0:03,27 of 50,1 of 3,3 of 3,22 of 43,6 of 9,3 of 4
18edff5447989b3f,d661ce4da776fc20,Petr Yan,1,149 of 270,55%,158 of 280,0 of 2,0%,1,1,1:09,100 of 217,27 of 29,22 of 24,135 of 252,7 of 9,7 of 9
18edff5447989b3f,65f09bacd3957381,Cory Sandhagen,0,169 of 445,37%,172 of 449,1 of 6,16%,0,1,0:20,118 of 389,28 of 32,23 of 24,168 of 443,1 of 2,0 of 0
cbf36e02c68e7719,2e25c1d983c26311,Colton Smith,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:10,0 of 1,1 of 1,1 of 1,0 of 1,2 of 2,0 of 0
cbf36e02c68e7719,f53d4f21d1b5f2dc,Diego Ferreira,0,7 of 10,70%,7 of 10,1 of 1,100%,1,0,0:10,4 of 6,3 of 4,0 of 0,2 of 4,3 of 3,2 of 3
02f5621f480ad1d4,18968f97ad34f15c,Jeremy Stephens,0,57 of 104,54%,57 of 104,0 of 0,---,0,0,0:06,24 of 66,9 of 12,24 of 26,56 of 103,1 of 1,0 of 0
02f5621f480ad1d4,751de04455cfaac0,Calvin Kattar,1,52 of 113,46%,52 of 113,0 of 1,0%,0,0,0:06,32 of 92,12 of 13,8 of 8,47 of 103,1 of 4,4 of 6
821bef3a3394dd96,3a314d9fa7c6825d,Douglas Silva de Andrade,3,37 of 64,57%,57 of 86,0 of 1,0%,2,0,0:55,16 of 40,12 of 14,9 of 10,31 of 56,6 of 7,0 of 1
821bef3a3394dd96,2f6a993c7f547c13,Sergey Morozov,1,32 of 65,49%,62 of 99,1 of 5,20%,0,0,2:30,24 of 56,6 of 7,2 of 2,25 of 54,1 of 1,6 of 10
f4817d5cbe9be532,f0feeb2192937424,Angela Hill,0,86 of 158,54%,103 of 176,2 of 6,33%,0,0,4:31,40 of 96,40 of 55,6 of 7,63 of 131,16 of 19,7 of 8
f4817d5cbe9be532,8bd4200561c77a62,Ketlen Souza,0,70 of 138,50%,77 of 146,0 of 2,0%,0,0,0:03,41 of 101,19 of 23,10 of 14,61 of 128,9 of 10,0 of 0
636b01ee49925e49,583ee11abddfc581,Nate Landwehr,1,37 of 76,48%,37 of 76,0 of 0,---,0,0,0:05,34 of 70,3 of 5,0 of 1,24 of 62,9 of 10,4 of 4
636b01ee49925e49,e00a3dee329a51f7,Jamall Emmers,0,39 of 78,50%,39 of 78,0 of 0,---,0,0,0:01,24 of 59,13 of 17,2 of 2,36 of 74,3 of 4,0 of 0
eb6a55ee772dd722,22edaf53ad59a967,Daniel Roberts,0,6 of 79,7%,31 of 111,1 of 4,25%,1,1,4:09,0 of 64,3 of 6,3 of 9,5 of 75,1 of 4,0 of 0
eb6a55ee772dd722,56116a79e4deed06,Claude Patrick,0,29 of 62,46%,51 of 85,4 of 5,80%,1,0,4:51,13 of 44,8 of 9,8 of 9,13 of 39,15 of 21,1 of 2
9f8cf5ac0807d64e,8b6e5dc2ba1edbe7,Sam Patterson,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,1 of 4,0 of 0,1 of 3,2 of 7,0 of 0,0 of 0
9f8cf5ac0807d64e,c739c2995a275314,Yanal Ashmouz,0,15 of 20,75%,15 of 20,1 of 1,100%,0,0,0:07,14 of 18,0 of 0,1 of 2,2 of 4,0 of 0,13 of 16
9cd973a0a6c1cd5c,46fd223e3ced39b3,Ryan Couture,0,45 of 155,29%,47 of 158,0 of 6,0%,0,0,1:08,20 of 122,12 of 18,13 of 15,38 of 142,7 of 13,0 of 0
9cd973a0a6c1cd5c,59279a7c978f7da0,Al Iaquinta,0,80 of 177,45%,86 of 183,4 of 4,100%,0,0,0:51,55 of 147,19 of 24,6 of 6,62 of 150,13 of 20,5 of 7
c3ba8f1a4ddc0dc3,abd2109bc4cb0291,Bentley Syler,0,15 of 79,18%,25 of 90,0 of 0,---,0,0,0:00,8 of 64,1 of 4,6 of 11,14 of 78,1 of 1,0 of 0
c3ba8f1a4ddc0dc3,0ccab7c889ede9ea,Fredy Serrano,1,20 of 98,20%,20 of 98,2 of 8,25%,0,0,0:42,16 of 87,3 of 9,1 of 2,19 of 93,1 of 5,0 of 0
cf0a6466b762c668,1ebe20ebbfa15e29,Zhang Weili,0,165 of 408,40%,170 of 413,1 of 8,12%,0,0,1:13,96 of 305,11 of 22,58 of 81,158 of 393,7 of 15,0 of 0
cf0a6466b762c668,3d6749c4267da18f,Joanna Jedrzejczyk,0,186 of 360,51%,196 of 370,0 of 0,---,0,0,1:01,96 of 230,32 of 47,58 of 83,171 of 342,15 of 18,0 of 0
bf41783b9446891e,f797f0c57a83353e,Trevor Smith,0,54 of 103,52%,73 of 128,0 of 0,---,0,1,2:06,42 of 85,11 of 14,1 of 4,41 of 81,5 of 9,8 of 13
bf41783b9446891e,4ba8d454f762005d,Zak Cummings,1,56 of 139,40%,63 of 147,0 of 5,0%,0,0,2:04,30 of 108,9 of 11,17 of 20,48 of 128,4 of 7,4 of 4
0c6e3c1f03cd4061,242d36d241b43c12,Kron Gracie,0,32 of 57,56%,171 of 216,0 of 0,---,0,0,0:43,18 of 37,1 of 6,13 of 14,32 of 57,0 of 0,0 of 0
0c6e3c1f03cd4061,f1d64ae34e088832,Charles Jourdain,0,80 of 168,47%,175 of 266,0 of 0,---,0,0,6:48,59 of 145,14 of 16,7 of 7,54 of 138,16 of 20,10 of 10
a5cf273faa3982b7,3f4c3bc822bea45d,Melissa Martinez,0,45 of 78,57%,63 of 96,1 of 2,50%,0,0,2:42,10 of 38,17 of 21,18 of 19,37 of 67,6 of 8,2 of 3
a5cf273faa3982b7,ac7c765882f2c68c,Elise Reed,1,38 of 70,54%,65 of 99,3 of 3,100%,0,0,3:35,15 of 44,17 of 19,6 of 7,20 of 51,12 of 13,6 of 6
4dd561df1ca58ab8,1ff9589f9065a9ed,Frank Mir,0,24 of 60,40%,53 of 89,0 of 0,---,0,0,0:18,5 of 38,14 of 17,5 of 5,13 of 44,10 of 15,1 of 1
4dd561df1ca58ab8,d967f0128c323de6,Daniel Cormier,0,59 of 96,61%,102 of 139,0 of 1,0%,0,0,7:34,27 of 57,23 of 30,9 of 9,10 of 32,49 of 64,0 of 0
e3a2bf2d9ee83318,749f572d1d3161fb,Khalil Rountree Jr.,0,52 of 180,28%,67 of 198,0 of 0,---,1,0,0:00,37 of 153,12 of 21,3 of 6,44 of 171,8 of 9,0 of 0
e3a2bf2d9ee83318,0d65c432720accb9,Michal Oleksiejczuk,0,76 of 130,58%,113 of 171,2 of 3,66%,0,0,0:00,40 of 89,29 of 33,7 of 8,67 of 120,3 of 4,6 of 6
670e4754d8d3d172,7b433309b0fd12aa,Brad Katona,0,64 of 155,41%,76 of 172,4 of 9,44%,0,0,4:35,49 of 138,8 of 9,7 of 8,46 of 126,17 of 28,1 of 1
670e4754d8d3d172,1effd880e1f1bb30,Garrett Armfield,0,105 of 168,62%,130 of 193,0 of 1,0%,0,0,0:00,74 of 131,21 of 27,10 of 10,99 of 162,6 of 6,0 of 0
f711b3ec6bc3c407,d156513a19acf856,Sam Alvey,0,28 of 77,36%,67 of 117,0 of 1,0%,0,1,2:33,12 of 53,5 of 12,11 of 12,21 of 69,4 of 4,3 of 4
f711b3ec6bc3c407,7279654c7674cd24,Klidson Abreu,0,36 of 89,40%,61 of 115,1 of 3,33%,0,0,0:52,17 of 60,4 of 13,15 of 16,35 of 85,1 of 4,0 of 0
3729ff914eaede07,98d961097baaf308,Shane Burgos,0,17 of 24,70%,17 of 24,0 of 0,---,1,0,0:00,13 of 19,2 of 3,2 of 2,17 of 24,0 of 0,0 of 0
3729ff914eaede07,a7151778b3381036,Kurt Holobaugh,1,21 of 51,41%,26 of 57,0 of 0,---,0,0,0:13,14 of 40,1 of 2,6 of 9,19 of 48,1 of 2,1 of 1
1ce1a43ef68ffc7d,d2bc285ead803db0,Louis Smolka,0,23 of 32,71%,23 of 32,0 of 0,---,0,0,0:00,5 of 14,10 of 10,8 of 8,19 of 28,4 of 4,0 of 0
1ce1a43ef68ffc7d,37098a6e6c27fb66,Vince Morales,1,27 of 49,55%,27 of 50,0 of 0,---,0,0,0:00,16 of 34,8 of 12,3 of 3,18 of 38,4 of 6,5 of 5
1d34e2f80cb91188,0ee783aa00e468f0,Vitor Belfort,2,12 of 17,70%,13 of 18,0 of 0,---,0,0,0:12,12 of 17,0 of 0,0 of 0,1 of 1,2 of 2,9 of 14
1d34e2f80cb91188,1ccf4e7caff270df,Dan Henderson,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0
17067cf55726c673,ebc1f40e00e0c481,Stefan Struve,0,9 of 23,39%,12 of 26,2 of 4,50%,1,0,2:46,3 of 10,6 of 13,0 of 0,8 of 21,1 of 1,0 of 1
17067cf55726c673,470fedbc8563ac47,Daniel Omielanczuk,0,14 of 30,46%,21 of 39,0 of 1,0%,0,0,1:10,6 of 17,2 of 6,6 of 7,12 of 27,2 of 3,0 of 0
42f11b82d67585af,879f6cae48d25baa,Justin Lawrence,0,32 of 90,35%,32 of 92,1 of 4,25%,0,0,0:09,26 of 70,3 of 15,3 of 5,32 of 90,0 of 0,0 of 0
42f11b82d67585af,150ff4cc642270b9,Max Holloway,1,29 of 124,23%,29 of 124,0 of 0,---,0,0,0:05,18 of 110,8 of 11,3 of 3,23 of 108,0 of 0,6 of 16
f5445d367e7dbb2b,0c6d9ea8306c029e,Brad Tavares,0,21 of 70,30%,35 of 87,0 of 3,0%,0,0,1:08,9 of 52,3 of 8,9 of 10,16 of 63,5 of 7,0 of 0
f5445d367e7dbb2b,f77c68bb4be8516d,Yoel Romero,0,31 of 48,64%,63 of 81,7 of 12,58%,0,0,6:48,14 of 27,6 of 7,11 of 14,20 of 34,10 of 13,1 of 1
36d9337a27b71ba9,207773daeb4afa7b,Devonte Smith,0,53 of 98,54%,80 of 125,0 of 3,0%,0,0,0:14,19 of 58,25 of 30,9 of 10,31 of 73,22 of 25,0 of 0
36d9337a27b71ba9,5b86d491d63890c5,Ludovit Klein,0,60 of 95,63%,80 of 117,0 of 2,0%,0,0,6:39,25 of 56,25 of 28,10 of 11,42 of 72,18 of 23,0 of 0
a10e2d5416972b9c,f998f5c102250d6e,Yohan Lainesse,0,1 of 9,11%,1 of 9,0 of 0,---,0,0,0:05,1 of 8,0 of 0,0 of 1,1 of 9,0 of 0,0 of 0
a10e2d5416972b9c,8b6e5dc2ba1edbe7,Sam Patterson,0,5 of 10,50%,5 of 10,1 of 1,100%,1,0,0:41,5 of 10,0 of 0,0 of 0,5 of 10,0 of 0,0 of 0
0823f97be9c3a62e,6d68c1afe954f121,Ode Osbourne,0,15 of 41,36%,15 of 41,0 of 0,---,0,0,0:00,7 of 32,7 of 8,1 of 1,15 of 41,0 of 0,0 of 0
0823f97be9c3a62e,6e00cfffd54653c4,Tyson Nam,1,13 of 25,52%,13 of 25,0 of 0,---,0,0,0:03,7 of 15,3 of 6,3 of 4,12 of 23,0 of 0,1 of 2
c5603628f7ae84d3,06f36cf4bd97ec77,Ed Herman,0,73 of 129,56%,127 of 187,2 of 5,40%,1,0,3:17,46 of 99,27 of 30,0 of 0,41 of 94,32 of 35,0 of 0
c5603628f7ae84d3,f797f0c57a83353e,Trevor Smith,0,87 of 108,80%,112 of 136,1 of 5,20%,1,0,3:20,37 of 56,26 of 27,24 of 25,56 of 74,31 of 34,0 of 0
2456c4550c26e5e8,98e946879ba20c0f,Boston Salmon,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
2456c4550c26e5e8,b4537562f88ac582,Khalid Taha,1,5 of 5,100%,5 of 5,0 of 0,---,0,0,0:02,5 of 5,0 of 0,0 of 0,2 of 2,0 of 0,3 of 3
14dbcdbe8e7251bf,2d447cc91bdaa545,Joachim Christensen,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
14dbcdbe8e7251bf,af997f7611673880,Gadzhimurad Antigulov,0,2 of 4,50%,7 of 12,1 of 1,100%,1,0,1:59,1 of 3,0 of 0,1 of 1,1 of 3,0 of 0,1 of 1
c06eaf92bdfde8e6,ec664422b22d9787,Jenel Lausa,0,5 of 30,16%,20 of 46,1 of 2,50%,2,0,1:11,4 of 28,0 of 0,1 of 2,2 of 23,0 of 1,3 of 6
c06eaf92bdfde8e6,a0c64f272b65d441,Eric Shelton,0,86 of 116,74%,184 of 225,5 of 7,71%,0,0,8:54,71 of 100,11 of 11,4 of 5,16 of 32,0 of 0,70 of 84
b41e3be867afd6fa,07a2bdaa0afdd831,Rogerio Bontorin,0,9 of 20,45%,24 of 35,0 of 2,0%,0,0,1:44,3 of 14,5 of 5,1 of 1,3 of 13,5 of 6,1 of 1
b41e3be867afd6fa,a4de54ea806fb525,Ray Borg,0,35 of 45,77%,60 of 74,10 of 19,52%,0,0,11:22,35 of 44,0 of 1,0 of 0,2 of 7,12 of 16,21 of 22
d6c3b730dc9f21a5,b7c5eb7cdbac6a63,Danny Barlow,0,15 of 30,50%,15 of 30,0 of 0,---,0,0,0:00,10 of 23,2 of 3,3 of 4,15 of 30,0 of 0,0 of 0
d6c3b730dc9f21a5,8b6e5dc2ba1edbe7,Sam Patterson,1,18 of 34,52%,18 of 34,0 of 0,---,0,0,0:03,14 of 28,4 of 6,0 of 0,15 of 29,0 of 0,3 of 5
8081cb92f71401c6,077e3ace32b72be9,CJ Vergara,0,93 of 165,56%,122 of 197,0 of 0,---,0,0,2:41,35 of 99,51 of 59,7 of 7,68 of 129,16 of 22,9 of 14
8081cb92f71401c6,6d68c1afe954f121,Ode Osbourne,0,79 of 194,40%,89 of 208,1 of 7,14%,0,0,0:26,61 of 168,15 of 23,3 of 3,77 of 191,2 of 3,0 of 0
d4c85298623130de,236a37d96d476164,Mike Pierce,0,16 of 48,33%,51 of 93,6 of 12,50%,0,0,10:02,16 of 48,0 of 0,0 of 0,10 of 35,3 of 4,3 of 9
d4c85298623130de,fd5b6598a3b70c0a,Seth Baczynski,0,34 of 106,32%,94 of 185,0 of 0,---,0,0,0:12,24 of 95,7 of 8,3 of 3,33 of 103,1 of 3,0 of 0
4218d1d1ce6d322c,17734443a833cdf7,Quillan Salkilld,1,6 of 7,85%,6 of 7,0 of 0,---,0,0,0:01,2 of 3,1 of 1,3 of 3,5 of 6,0 of 0,1 of 1
4218d1d1ce6d322c,a72a2a769fa5a2be,Anshul Jubli,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
8289033e03b4d9a3,102a8fdf8cbf7467,Kleydson Rodrigues,0,81 of 143,56%,93 of 156,2 of 7,28%,1,2,3:14,39 of 91,32 of 40,10 of 12,70 of 131,6 of 7,5 of 5
8289033e03b4d9a3,077e3ace32b72be9,CJ Vergara,0,71 of 127,55%,155 of 221,0 of 0,---,0,0,4:20,42 of 89,18 of 25,11 of 13,45 of 92,7 of 10,19 of 25
edcf1d6a1bd8acc7,1bcaac2d99b90fce,Sergio Moraes,0,35 of 91,38%,53 of 109,1 of 3,33%,0,0,4:05,29 of 80,3 of 8,3 of 3,29 of 80,0 of 0,6 of 11
edcf1d6a1bd8acc7,47cd337b86b1af92,Zak Ottow,0,44 of 141,31%,50 of 147,0 of 1,0%,0,0,0:00,31 of 121,7 of 14,6 of 6,44 of 141,0 of 0,0 of 0
149a0b38fa02e647,6f242453c91a5af0,Dennis Bermudez,0,73 of 225,32%,78 of 231,4 of 9,44%,0,0,3:29,47 of 194,10 of 15,16 of 16,51 of 185,6 of 10,16 of 30
